0.063396675,2548.358949,143221.8541,118063.513,8242.753805,6.42e-05,0.205860835,124.4748859,33.04761905,2093.333333
0.069792601,513.7146589,143641.8313,118731.6953,8316.622416,6.45e-05,0.188744688,122.0323514,34.26315789,1934.736842
0.074971973,-875.7862786,144093.5,119486.3804,8315.77204,7.03e-05,0.192039821,130.3087375,41.59090909,1480.0
0.079598562,-1962.127975,144461.0518,119995.2647,8375.254676,6.84e-05,0.177419403,127.5272893,44.38888889,1553.333333
0.083704145,-2825.780296,144699.7403,120368.5149,8407.434328,8.03e-05,0.187096839,131.5620185,45.05555556,1424.444444
0.087752369,-3596.720925,144869.6675,120638.5532,8451.227273,7.75e-05,0.207526839,128.4126237,45.66666667,1525.714286
0.091786545,-4298.223167,145050.5799,121027.7369,8414.044295,7.84e-05,0.189655138,120.5417813,36.125,1810.0
0.095578324,-4903.282037,145298.6694,121403.336,8485.897849,6.76e-05,0.165656636,126.4714533,41.84210526,1570.526316
0.098898897,-5395.602913,145512.0168,121543.3389,8482.389262,6.68e-05,0.179487192,129.5725528,46.83333333,1346.666667
0.101969974,-5821.468295,145719.7583,121796.4878,8439.319424,7.29e-05,0.173333327,121.377981,43.4,1880.0
0.105118159,-6232.598853,145777.3607,121979.2755,8486.326625,9.16e-05,0.195555556,113.669659,37.53846154,1935.384615
0.107627751,-6543.435083,145906.2335,122069.9321,8406.314225,7.12e-05,0.163636424,111.5718281,44.76923077,1476.923077
0.110005055,-6824.200304,145988.1156,122213.2119,8390.369527,7e-05,0.158558568,105.2399768,40.0,1554.666667
0.112569233,-7113.888896,146135.3943,122358.6913,8446.634228,6.39e-05,0.150427333,99.60733056,46.25,1412.5
0.115107379,-7388.022685,146247.8389,122449.5447,8437.481611,6.96e-05,0.157265026,100.2718443,42.53333333,1541.333333
0.117346786,-7620.177709,146361.2272,122559.7643,8412.552017,8.46e-05,0.1805555,94.46826491,38.41666667,1636.666667
0.119376687,-7822.876887,146619.6795,122712.7486,8425.93858,7.87e-05,0.1615385,84.76549524,35.0,2151.111111
0.121419794,-8020.099679,147249.8042,123110.1363,8535.629559,9.28e-05,0.170370333,74.0956619,27.66666667,3220.0
0.123389278,-8204.035501,147423.2468,123277.6856,8378.131627,8.27e-05,0.161904786,57.63272727,32.38461538,1876.923077
0.145599717,-9933.006809,147641.4826,123448.5119,8094.955128,7.8e-05,0.133333481,39.33575606,42.70833333,1796.666667
0.150068585,-10219.38831,147657.1043,123565.1457,8154.697314,0.0001208,0.1466666,34.41322542,38.5,1787.272727
0.154033092,-10459.44993,146924.4063,123255.6925,8090.607863,7.69e-05,0.108046069,38.058245,45.20689655,1340.689655
0.157306845,-10648.67711,146666.0628,123380.3981,8031.716825,0.000100462,0.117948692,31.62129706,48.0,1443.333333
0.160163792,-10807.38075,146878.3773,123519.3333,8068.619048,0.000107556,0.111111222,25.24135253,49.09090909,1474.545455
0.162449153,-10930.35284,146793.5164,123760.7045,8043.459701,5.86e-05,0.112820462,21.15210741,59.16,1075.2
0.164341755,-11029.53124,146493.4173,123710.4705,8064.053237,7e-05,0.100000125,24.15586353,56.875,1165.0
0.166225594,-11126.02398,146403.3065,123541.1597,8070.568345,9.89e-05,0.123809429,19.12166905,60.57692308,1067.692308
0.167903839,-11210.1701,146444.8188,123425.0772,8004.70302,7.99e-05,0.091666875,18.39674444,59.33333333,1091.428571
0.169321833,-11279.96973,146423.0017,123299.237,7959.408403,4.23e-05,0.088889,16.83414722,60.73913043,1066.086957
