0.243956452,-13807.74103,145674.3642,92590.52419,4599.716398,0.0002675,0.088889,11.98239222,68.81818182,910.3030303
0.244855626,-13828.6324,145694.8809,92584.55369,4579.231544,0.000671222,0.148148222,13.5193137,72.0,864.2857143
0.245821905,-13851.25586,145725.7179,92637.79655,4607.151631,0.000345667,0.155555667,15.85824355,67.1875,1217.5
0.246518421,-13867.33615,145603.4122,92633.31599,4587.931079,0.000368,0.142857143,14.23129149,58.03571429,1158.571429
0.246324542,-13862.86712,145374.3901,92576.51858,4506.130031,0.000254143,0.085714429,13.24565256,74.90625,800.0
0.247153286,-13881.91335,145555.5163,92612.90787,4555.641075,0.0002268,0.1333334,16.81990476,72.43478261,918.2608696
0.247714489,-13894.74337,145722.1655,92667.83597,4560.230216,0.000236125,0.116666625,17.50306667,69.26923077,1033.846154
0.248046758,-13902.30737,145687.9065,92657.37122,4549.195683,0.0001622,0.0933334,12.81927619,68.26666667,934.6666667
0.248044899,-13902.2608,145866.9113,92726.43871,4591.916129,0.000514667,0.111111333,10.58802667,61.64705882,1468.235294
0.248331055,-13908.76424,145483.5503,92674.217,4509.158837,0.0001605,0.066667,8.490349091,68.61904762,840.0
0.248992657,-13923.73563,145272.0665,92718.35081,4462.679435,0.000256833,0.088889,12.06292333,72.54166667,845.0
0.249220104,-13928.84907,145448.6264,92803.36782,4487.806513,0.000182,0.116667,12.18898889,72.04347826,890.4347826
0.249912149,-13944.40237,145531.0,92848.40521,4490.236967,0.0004138,0.1066668,13.42936667,71.0,907.3684211
0.249997813,-13946.31978,145612.1228,92870.62572,4499.013436,0.0005225,0.066667,11.31659841,71.5,855.0
0.250341918,-13954.01333,145531.9739,92875.69431,4478.56872,0.000309333,0.111111,10.18797451,74.2,838.0
0.250461242,-13956.67893,145571.4716,92896.78673,4480.405213,0.000167,0.088889,11.41407255,73.80952381,819.047619
0.251102403,-13970.9389,145750.3666,92945.1785,4486.8119,0.000339333,0.100000333,12.77774921,70.90909091,952.7272727
0.25163275,-13982.68127,145684.4739,92927.99289,4490.236967,0.000463167,0.077778,15.32879216,72.0,822.0
0.252302357,-13997.43176,145699.4621,92949.78199,4475.729858,0.000443333,0.088889,15.27506667,72.25,866.0
0.262961362,-14222.1897,145332.9002,92929.89443,4429.082534,0.0002565,0.0833335,10.67869683,65.77777778,1151.111111
0.264481424,-14252.76785,145107.6943,92909.54739,4395.7109,0.00020225,0.13333325,12.05115192,70.05,814.0
0.26746231,-14311.55193,145085.5314,92876.38409,4380.568762,0.000450667,0.118518444,13.27905122,72.06382979,868.0851064
0.271600083,-14391.38391,144963.5139,92846.91528,4347.005556,0.0006582,0.1066666,13.34916552,72.68571429,825.1428571
0.27535771,-14461.59807,145048.5547,92823.60394,4371.776882,0.000472714,0.095238286,10.03779037,72.90740741,825.9259259
0.278608477,-14520.96272,145053.3942,92810.57842,4367.36259,0.000621333,0.088889,8.611544048,68.67857143,1007.142857
0.28119441,-14567.13249,144828.3221,92787.0026,4313.712987,0.000354167,0.100000167,12.46748085,74.63157895,795.7894737
0.282966895,-14598.32602,144871.3129,92770.64683,4324.794626,0.000261667,0.088889,10.49628889,72.875,893.3333333
0.284735287,-14629.00891,144787.8571,92803.18132,4307.686813,0.000153,0.111111,10.55522576,71.56,880.0
0.286216553,-14654.45997,144730.4032,92816.14194,4292.945161,0.0003625,0.0833335,10.13308933,72.62068966,837.2413793
0.287916111,-14683.29792,144634.0091,92790.45821,4268.492447,0.000454375,0.09166675,8.9675875,75.06,803.2
0.289624514,-14711.96418,144680.3855,92832.03222,4279.567319,0.0007732,0.1066666,10.69136286,75.02380952,812.3809524
0.290706318,-14729.95559,144789.6229,92866.74576,4315.324153,0.0002122,0.12,10.81788421,72.69565217,838.2608696
0.292121385,-14753.25225,144692.1254,92846.63689,4286.878963,0.0002015,0.1666665,9.827143529,72.625,860.0
0.2937111,-14779.1882,144781.9031,92869.42779,4311.241316,0.0003684,0.12,9.369536364,74.18518519,808.8888889
0.295270108,-14804.33252,144782.7495,92879.67941,4312.422505,0.000491,0.1,10.13414737,73.52941176,1014.117647
0.296507197,-14824.10094,144810.9634,92875.24908,4312.554945,0.00021375,0.0833335,9.913206061,63.60869565,1041.73913
0.29875425,-14859.35955,144708.8116,92911.31401,4328.832528,0.0009622,0.1533334,10.49719867,74.44444444,900.7407407
0.309384306,-15020.42178,144206.1995,92828.31829,4255.325416,0.000511333,0.103703667,26.00298235,60.18181818,1552.727273
0.333909094,-15352.60306,144018.4748,92670.54698,4241.152685,0.000615667,0.133333333,9.350520833,73.85714286,877.1428571
0.336810864,-15388.69739,143897.4773,92651.16303,4214.52605,0.000449667,0.111111333,7.94865,73.93103448,811.0344828
0.339338671,-15419.63868,143918.6157,92648.0,4217.016097,0.001322,0.066667,7.056881667,72.31818182,896.3636364
0.341623603,-15447.21698,143716.9789,92679.9501,4147.744722,6.3e-05,0.066667,4.817753968,71.56,851.2
0.344308266,-15479.13757,143161.0627,92609.02836,4009.880597,0.000366,0.088889,4.532362195,74.18181818,807.2727273
0.346602019,-15506.03926,143108.1267,92592.4357,3997.664107,0.000750667,0.066667,5.351177778,75.34615385,789.2307692
0.348981197,-15533.54861,143295.7216,92616.09707,4058.514652,0.00026,0.111111333,8.450298485,78.53571429,772.8571429
0.352341793,-15571.77021,143458.7581,92621.15969,4114.590698,0.000689,0.1,7.330339744,72.56666667,870.6666667
0.355631688,-15608.52186,143566.6457,92632.00161,4171.117552,0.00082,0.133333,4.922994667,71.85714286,875.7142857
0.358574498,-15640.79933,143734.5703,92595.65092,4213.475806,0.0001625,0.1,2.855837143,76.09090909,787.2727273
0.361485239,-15672.22419,143729.0823,92649.4,4182.054839,0.0002435,0.166667,3.616977632,70.4,1014.4
0.363791785,-15696.77631,143594.2148,92644.68009,4157.501119,0.000937,0.066667,5.327744444,74.19047619,853.3333333
0.36533403,-15713.01071,143595.0612,92606.1806,4144.264179,0.0,0.0,2.670444444,74.13793103,911.7241379
0.367164118,-15732.09235,143616.9879,92597.92081,4138.252349,0.000326,0.066667,1.296597778,69.42424242,894.5454545
0.369098166,-15752.06032,143582.2647,92576.80576,4128.289209,6.9e-05,0.066667,2.144311905,75.17142857,795.4285714
0.370797521,-15769.42334,143483.7015,92603.34799,4107.157509,0.0,0.0,1.63474697,74.0,828.1481481
0.372338151,-15785.04215,143284.0269,92646.89651,4057.96371,0.0,0.0,0.673512222,71.0,900.6060606
0.373756316,-15799.29882,143417.9179,92691.16586,4104.328502,0.0,0.0,0.25438,75.29032258,797.4193548
0.387263213,-15929.84865,143332.8341,92645.84702,4139.2657,0.0006535,0.1333335,10.848804,70.13636364,1098.181818
0.390035634,-15955.49882,143131.7353,92576.06043,4095.595683,0.000635,0.0933336,9.562311765,74.8,808.0
0.391183693,-15966.06135,143157.2923,92576.79032,4095.308468,0.000183,0.066667,8.375664407,75.58333333,823.3333333
0.392124179,-15974.63786,143224.9678,92577.77867,4118.368209,0.0,0.0,5.159404918,76.6,798.4
0.393964231,-15991.28501,143244.628,92620.98815,4124.087678,0.00083175,0.0833335,3.922789216,72.62162162,917.8378378
0.395718105,-16007.03935,143150.1741,92622.67941,4097.95966,0.0,0.0,5.31077193,76.45833333,771.6666667
0.396955964,-16018.06315,143199.4799,92601.15201,4091.961538,0.000362,0.066667,3.705366667,78.68965517,761.3793103
0.39820455,-16029.10819,143260.7299,92641.33725,4102.048658,0.0009505,0.1,2.250475,78.0,777.3333333
0.400212392,-16046.73657,143129.6072,92667.96391,4069.910828,0.0003365,0.066667,5.705661404,76.41666667,791.6666667
0.402347675,-16065.28376,143140.1426,92671.87919,4056.127517,0.00058025,0.1,6.193379167,72.39130435,1036.521739
0.403587969,-16075.97958,143136.6165,92658.34534,4073.288136,0.001872,0.066667,7.267135088,71.125,788.3333333
0.404676246,-16085.29961,142857.7491,92609.0,4027.421053,0.000196,0.066667,4.93103,75.31034483,800.0
0.40557244,-16092.94207,143200.0511,92684.46904,4109.534056,0.0,0.0,2.787829487,73.76,1022.4
0.406227476,-16098.50171,142947.8081,92694.75806,4061.408065,0.0,0.0,1.141777333,74.64516129,793.5483871
0.407294636,-16107.52344,142928.0863,92636.42232,4044.539701,0.0,0.0,0.412837143,77.57777778,774.2222222
0.408112324,-16114.40606,142961.1541,92655.57618,4052.646235,0.0,0.0,0.144898551,75.53571429,808.5714286
0.408771404,-16119.93303,143058.1686,92690.90202,4075.873199,0.000816,0.066667,1.864072619,75.85714286,797.7142857
0.409429555,-16125.43669,143275.4168,92717.21938,4104.389397,0.001404,0.066667,3.134977273,72.36,873.6
0.421417861,-16222.62566,142439.8859,92562.63825,4041.346774,0.001138,0.266667,5.925291429,72.54054054,941.6216216
0.422088653,-16227.91495,142275.3347,92379.78814,4025.961864,6.4e-05,0.133333,2.986892982,76.30434783,793.0434783
0.422985653,-16234.94423,142780.3538,92459.38004,4133.420315,0.0,0.0,2.216355072,69.0,1264.444444
0.424692549,-16248.23842,142662.5287,92462.01486,4096.023355,0.0,0.0,1.050422414,74.45833333,795.0
0.42561259,-16255.36047,142639.5106,92394.19386,4092.109405,0.0,0.0,0.524009677,77.44444444,777.7777778
0.427584634,-16270.5184,142521.396,92404.87081,4063.246644,0.0,0.0,0.240908219,76.93333333,785.3333333
0.429250888,-16283.21567,142459.3775,92427.07953,4051.195122,0.0,0.0,0.084679825,76.3125,790.8333333
0.431100173,-16297.20014,142376.8168,92402.68498,4032.419414,0.0,0.0,0.028327273,77.5,788.5714286
0.432588149,-16308.36451,142527.9121,92463.64322,4058.690955,0.0,0.0,0.014439583,74.28571429,1134.285714
0.433650839,-16316.28727,142507.7393,92423.81991,4068.274882,0.0,0.0,0.008123529,71.71428571,779.047619
0.435225679,-16327.96234,142548.2197,92441.16592,4066.717489,0.0,0.0,0.004414815,75.39130435,796.5217391
0.43706139,-16341.45052,142601.3808,92429.37307,4068.083591,0.000593,0.133333,0.826728205,76.0,796.25
