001,0.0072727672232205,0.0169613423241595,0.0055223323716021,0.0073894136337467,-0.0042347259576533,-0.0021660882962979,0.0253240805100527,0.0322578928394946,0.0073424835763307,0.0086201759630307,-0.088238293599452,-0.0547273491233512,0.0002488683935816,0.0005191693729359,0.0188311615883182,0.0231757884289033,-0.0021309136784008,-0.005858672104243,0.0002778379234142,-0.0025859476326247,0.0299440252505582,0.0174758665094851,0.0001782365061648,-0.0020411482250658,0.0001185134960612,0.0001997322758023,-0.000103756758826,-0.0002380170511953,-0.0008146497885595,-0.0057340433097799,-0.000145104330652,-0.0003176318656767,-0.0001638298679113,-0.0003566402404966,-0.0008582894028781,-0.000640502151665,-0.0292321835642585,-0.0085668361184499,-0.0001060337703586,-0.0001202010492657,1.0,21.4693326,5.0,22.8714468,1.0,24.5942631,1.0,0.0,0.8366600265340756
001,0.0078170815330462,0.0168108458029211,0.0046699461317287,0.0052440668470334,-0.0013307933376242,-0.0024312810345266,0.0290617927789627,0.0355233560093727,0.0069029968695695,0.0063596586859315,-0.0838102383890591,-0.0461270315746279,0.0002503756080162,0.000516407206007,0.0201154442503682,0.0277832108940751,0.002486244913958,0.0029761977488253,0.0019075816782756,0.0009479182236573,0.0355460295811982,0.0280727582299748,0.0008941173275148,0.0002785688692746,0.0001168274835377,0.0001991168283369,-7.717084493338677e-05,-4.954672255974361e-05,-0.001371028531896,-0.0050694239584419,-0.0001388594160653,-0.0002433088399749,-0.0001539420125998,-0.0002508905324004,-0.0008611192877986,0.0002003336089463,-0.0275206143740103,-0.0075941716307657,-0.0001114931871832,-0.000108037972009,1.0,31.3558292,4.0,38.5503104,3.0,43.8721254,1.0,0.0,0.816496580927726
001,0.0106135575264317,0.019359174756756,0.003744087292312,0.004922434530177,0.0032927965430491,0.0039120214287688,0.0281298693756303,0.0356968783930003,0.009228276961776,0.0121454015617655,-0.0825788618324263,-0.0465231313600025,0.000241598246905,0.0004825158492687,0.0199955872813137,0.0285362112631134,0.0076922820733129,0.0067302905369244,0.0029492164654174,0.0023403185639923,0.0231942943069956,0.0110418706172168,0.0006514590151627,-0.0013458394121251,0.0001082688612099,0.0001648732325771,-7.975076243319592e-05,-8.071705241849751e-05,-0.0014352108674264,-0.0057609123186187,-0.0001237753164268,-0.0002386770848294,-0.0001546417619663,-0.0002247544736955,-0.0009226127172503,7.713207042950978e-05,-0.0285359443390905,-0.0093382139300816,-0.0001451290533006,-0.0001789626687787,1.0,31.1131973,4.0,38.4816828,3.0,42.2266064,0.0,1.0,3.080731908314823
001,0.0043514621674497,0.0126049129925139,0.0020503589036703,0.0031372089598692,0.012378512174293,0.009219764240993,0.0405338687191464,0.0466166281602937,0.0054482498613821,0.005473712535428,-0.0785304507226553,-0.042158190611938,0.0002404725146286,0.0004748595988291,0.0014911102906097,0.008799447775485,0.0026159467500343,0.001846804136494,0.002056356689092,0.000447607172945,0.0050451776064188,-0.0105440376621591,-0.001609053962312,-0.0038759764524063,0.0001048905970835,0.0001583757116758,-0.0001259547255387,-0.0003486967350226,0.0013746330776846,-0.003844148678351,-0.0001331030947886,-0.0001905867448771,-0.0001902900611872,-0.000325916565106,-0.0014520044590236,-0.0007713806505522,-0.030057799191126,-0.0103771500878112,-0.0002163363486034,-0.000303151666505,2.0,20.879577,4.0,24.2552651,1.0,28.5308233,0.0,0.0,1.118033988749895
001,0.0069400645824084,0.0140012925113526,0.0016468973545876,0.0025340566548957,0.0118699190996704,0.0097026553491349,0.0346687103372779,0.0422351590884511,0.003869878392558,0.0049857436130852,-0.0777500756713041,-0.0414694887065301,0.0002359921463732,0.0004683664335816,0.0062735163074105,0.0122405610942686,0.0043221679249016,0.0029666473048251,0.002105647598698,0.0005822282408376,0.0065763194731144,-0.0114707584737597,-0.0010642852664563,-0.0039623141726633,0.0001032817106969,0.0001565812018507,-0.0001047483068056,-0.0002730953087932,0.0001081763170099,-0.0053353383059491,-0.0001300736002022,-0.0001413395279136,-0.0001426576671269,-0.0001825864672639,-0.0017978581651631,-0.0009135205850549,-0.0295012938420896,-0.0109207627545509,-0.0001800639698058,-0.0002571377821094,1.0,19.3104482,4.0,22.075241,1.0,27.4836896,1.0,1.0,0.8366600265340756
001,0.005991421179917,0.0130468692930294,0.0022860827588761,0.0016206994036656,0.0134350660047745,0.0106312365093257,0.0407464698981797,0.0471392173382885,0.0066101544905778,0.0061538286836861,-0.071129206908231,-0.0306880451263248,0.0002495919225327,0.0005137938787003,0.0101848254663311,0.0157936173314119,0.0061321577728,0.0043371122654019,0.0024860679920337,0.0007812775627812,0.0166918443563015,0.0028991693173715,0.00067649603803,-0.0008018195670238,0.000113741021003,0.0001826471455311,-6.20955284001384e-05,-0.0001033760631384,-0.0025330492480622,-0.0073634061213245,-9.268130639114268e-05,-4.099517980982814e-05,-7.839334902746479e-05,6.195404418246416e-05,-0.0021018763412406,-0.0008246107009669,-0.0243905624181635,-0.0021852058499077,-8.382937345835544e-05,-3.681131294042008e-05,1.0,24.4797899,3.0,29.0463924,3.0,33.1085476,1.0,0.0,12.521496667247042
001,0.0054112823776184,0.0096887659778064,0.0028723188929079,0.0020807064319534,0.0125217850102807,0.010291660687673,0.0401472242876759,0.0484635552058794,0.0110707627010848,0.0105467202606596,-0.0703652639665551,-0.0309079539568014,0.0002426404430976,0.000495049559715,0.010142231803633,0.0153404784382691,0.010696806674342,0.0102093481702594,0.0032529255388577,0.0020431027756484,0.0144955265871941,-0.0015004045530688,0.0007313399392549,-0.0009979091298687,0.0001045307861243,0.0001630243279731,-6.642562031495858e-05,-0.000155476624035,-0.003789803696539,-0.0082517312295825,-9.85365135979916e-05,-7.60643461964599e-05,-0.0001050638823901,-4.764271546908924e-05,-0.0021167873798177,-0.0008523218015702,-0.0249686209294803,-0.0055574003643805,-9.14918118908296e-05,-9.861627962649202e-05,1.0,36.817447,3.0,38.1017858,2.0,40.1062419,0.0,1.0,5.921711464320654
001,0.0084067715429954,0.014117036695494,0.0037838261627654,0.0025373406575174,0.0142328316845779,0.0122719741159958,0.0415349466471498,0.0512059935480719,0.0119127937293717,0.011849614805387,-0.067594684700399,-0.0282193196248642,0.0002514352734271,0.0005172903244582,0.0142966940116537,0.0179381713048886,0.0125444833950752,0.009697596758948,0.0034137343320942,0.0020568722533732,0.0196625835489761,0.0023477084095386,0.0024452301035245,0.0004589011907079,0.0001115238215276,0.0001762249074827,-4.486775751628014e-05,-0.0001390048376234,-0.004949671841204,-0.0094218236822934,-4.080212226176132e-05,3.307656696354715e-05,-5.850204293703133e-05,8.277094790654607e-05,-0.0022009640040039,-0.000818511690623,-0.0221648897211491,0.0013805472753512,-2.1280236519679523e-05,5.545783150756663e-05,1.0,36.2201769,3.0,38.7987109,3.0,39.9658941,1.0,0.0,4.844240566555986
001,0.0153944323762445,0.0203950733158465,0.0047849177392557,0.004285834442617,0.0094550680254657,0.0098773347592557,0.0287067560157448,0.0404423370940072,0.014360380605716,0.0143228789226649,-0.0738468949177491,-0.0424435891163598,0.0002368654724624,0.0004863696290872,0.0154559701648001,0.0149958400710422,0.0035610903625043,-0.0033208125012065,0.001943209055419,-0.0008070697784602,0.0040636972647117,-0.0216701760575843,-0.0011038133976295,-0.0052324419615079,9.67872573493896e-05,0.0001472832885328,-6.122500849783928e-05,-0.0003518527383136,-0.0065070638139082,-0.0126287473658285,-6.32317371599342e-05,-4.209020392633516e-05,-7.55052181016565e-05,-9.953364019440963e-05,-0.001310053159242,-0.0010057082780287,-0.0308250431820033,-0.0106217302342865,4.984692419165155e-05,-6.439823646938654e-05,1.0,26.5135548,5.0,28.4330293,1.0,34.1309252,1.0,1.0,4.389381125701739
001,0.0083968895645331,0.0094845397733165,0.0043194077406099,0.0024624775407887,0.0042605271868314,0.0090050381146613,0.0140759183844973,0.0311781681570268,0.0059336647312403,0.0093361586383953,-0.0821114770344808,-0.0682377840224297,0.0002216575489263,0.000430288310102,-0.0111834260116071,-0.0329827516260716,-0.0228147129181277,-0.0521419628220853,-0.0046198810594299,-0.0159679017289839,-0.0324772452840791,-0.0846887005999147,-0.0052689204572034,-0.0166574611396571,8.390555281044754e-05,0.0001078244264248,-5.9658422309755495e-05,-0.0006971889181297,1.918661384622864e-05,-0.0101968473235188,-4.711222149648272e-05,-3.4217188833921225e-05,-9.895643410886716e-05,-0.0004798954710043,0.0020486327015052,-0.0006790872861733,-0.0573262252109421,-0.0416001836097946,0.0001089230589069,-0.0003347527675899,1.0,20.9344903,4.0,21.6547624,3.0,22.7549573,0.0,1.0,3.7785946829182113
