0.133747196,-9082.01296,140789.2301,80436.30011,4305.250265,8.53e-05,0.137037167,39.1307887,29.08333333,2980.0,1
0.136257245,-9274.847394,140557.5583,80306.68777,4262.634532,0.000116333,0.1185185,37.03911429,24.375,3540.0,1
0.138396644,-9433.461484,140469.726,80234.54935,4263.933766,0.000150409,0.142424273,41.67083118,19.66666667,7413.333333,0
0.140562921,-9589.375372,140569.5531,80216.02381,4260.285714,0.0001335,0.138888833,38.48197727,17.0,22360.0,1
0.144503782,-9859.713654,140941.301,80477.83877,4218.149228,0.000153424,0.165656515,38.30801702,24.07142857,3491.428571,0
0.14820891,-10102.80428,140532.9597,80310.22544,4238.779388,0.000110579,0.119298263,44.25088,23.25,4630.0,1
0.150841002,-10267.42991,140439.4057,80258.29389,4219.469441,0.000156105,0.122807105,42.6908883,21.0,37360.0,1
0.15485086,-10507.05988,140863.8489,80584.00403,4218.15005,0.000183432,0.126126216,45.0013175,17.42857143,6268.571429,1
0.159937702,-10794.40342,141033.087,80689.9088,4240.178155,0.000239645,0.178494613,50.28301053,25.61538462,2064.615385,0
0.165408927,-11083.70463,140800.9224,80745.18566,4180.40668,0.000287481,0.165432148,46.073,26.25,11210.0,1
0.168269177,-11228.29372,140068.8031,80437.83721,4052.500775,0.000239714,0.133333286,33.39356667,35.26666667,2304.0,0
0.16994809,-11310.29365,139674.468,80189.82227,4130.675355,0.000215692,0.128205154,24.24044118,29.54545455,2585.454545,0
0.172782044,-11445.30082,140002.6411,80386.62594,4154.248111,0.000146154,0.117948769,24.66316495,35.0,2602.857143,1
0.175289772,-11561.16284,139568.5774,80208.39783,4145.219814,0.000215,0.128205231,25.77335,34.0,3784.0,1
0.176681916,-11624.17135,139174.7984,80127.35761,4135.635891,0.000112714,0.114285714,22.82485269,28.0,18240.0,0
0.177692064,-11669.18104,138856.057,80075.19128,4132.879195,0.00017875,0.083333625,17.19606944,26.6,7784.0,0
0.178926931,-11723.47728,138802.996,80025.8172,4140.994624,0.000279,0.1200001,18.33479778,24.0,9240.0,0
0.180289803,-11782.61589,138917.2433,80070.58621,4136.572797,0.000156154,0.133333385,24.19875238,22.0,12960.0,0
0.181737979,-11844.42575,139084.7762,80124.54507,4149.511135,0.0001685,0.112500125,27.9768313,18.5,13390.0,1
0.19170056,-12244.48531,141415.7436,81023.65957,4124.033595,0.000237533,0.111111267,19.85917982,30.4,3208.0,0
0.193430382,-12309.7561,141547.3195,81010.16494,4100.046753,0.000167778,0.096296444,22.86614946,26.0,3840.0,0
0.195253037,-12377.24386,141668.5126,81069.3262,4099.153652,0.0002413,0.1200002,19.40594167,27.88888889,2933.333333,1
0.19706621,-12443.20016,141693.3724,81027.78311,4103.364683,0.000151,0.122222333,17.66321111,33.0,3188.571429,0
0.199036326,-12513.43267,141473.8,81007.41944,4097.211111,0.000132556,0.103703778,18.80736552,26.66666667,10346.66667,0
0.201119995,-12586.29335,141424.2964,80961.19568,4124.938129,0.000150818,0.078788091,19.56488214,0.0,0.0,1
0.202767119,-12642.79668,141409.2111,81018.15417,4057.25,0.0001435,0.108333375,19.39352414,28.71428571,7862.857143,0
0.204295814,-12694.44274,141556.3637,81089.95853,4097.125592,0.000143556,0.096296444,18.20847087,29.5,4506.666667,1
0.205121517,-12722.02302,141563.6161,81089.46833,4131.68714,0.000142667,0.133333,14.37945556,28.66666667,6733.333333,1
0.20589363,-12747.5866,141640.5642,81106.70025,4097.400504,0.000172333,0.1555555,10.94863125,24.5,8730.0,1
0.207256761,-12792.26225,141690.8347,81165.31944,4063.934722,0.000272333,0.1444445,12.76287586,20.0,32720.0,0
0.208601762,-12835.81094,141618.9655,81132.83685,4076.761996,0.000125143,0.114285714,16.77850476,18.0,22160.0,1
0.209933759,-12878.34109,140986.3517,80918.8411,4086.836864,0.00046125,0.2,13.80853158,21.14285714,3154.285714,0
0.210817795,-12906.31283,141679.1829,81219.78295,4077.296124,0.00010825,0.13333325,12.5017141,28.625,2445.0,0
