"Time Range: 14:57:15 to 14:57:45, Duration 30.0"
-0.05734154806485674,-0.17260757724323053,-0.024573267881991642,-0.011006378522904082,-0.047756250274516264,-0.07781663978618135,-0.05394080143714517,-0.07546867688468904,-0.06388147189538369,-0.04791187540379767,-0.03844995760120281,-0.032552821929258506,5.374470639127114e-06,0.0033417093391412906,-0.018468073217139228,-0.09016028259801936,0.002969019378184178,0.01614836830602452,0.00234801274240992,0.012515940840003707,-0.02958274900557997,-0.073104960611765,-0.0021099136775655234,0.0013078694012049923,-0.0003625788396348495,0.00031988580848687186,-0.006950859866246744,0.0016037240923951032,-0.0019924818275987776,-0.002156021225296481,-0.00013362867629848908,0.0003690892230589505,-0.01779298508943843,-0.019522620089238805,-0.0010239528739955526,-0.0002845281718815881,-0.01822939281196794,-0.0022905582681691855,0.005004648800086349,0.006213793168461465
"Size of mean_values: (1, 40)"

"Time Range: 15:02:44 to 15:03:03, Duration 19.0"
Mean Values:
-0.05722956921686389,-0.1684023863954607,-0.02501205561858816,-0.011612383548498226,-0.04814784966385298,-0.07796941411704301,-0.057010052265736216,-0.07855588560283963,-0.06361967169800695,-0.04859198910188151,-0.039041332164775025,-0.03320905129337274,0.00012333813439358945,0.00351508628794755,-0.01735513003120367,-0.08670155206095397,0.0026368330520789556,0.01657054308558558,0.0024926865803847906,0.012173932356442539,-0.028245910140646018,-0.07051336858222178,-0.0021416477967130115,0.0011894620324129834,-0.000367849475466752,0.00027828861589330133,-0.006282182221743025,0.0029155385993797234,-0.0031171811896596163,-0.003690536853381149,-0.00021355368361728773,0.00034139690536462067,-0.01760914515267648,-0.018364555707805222,-0.001105460900325386,-0.0004708687967806443,-0.018400264215258855,-0.0027525102417981367,0.005258744799537982,0.006490745237359743
"Size of mean_values: (1, 40)"

"Time Range: 15:03:03 to 15:03:26, Duration 23.0"
Mean Values:
-0.05392898333763213,-0.17359085335935145,-0.025029507248624353,-0.01326921401833136,-0.04550609407488911,-0.07399697335232332,-0.049745829427087246,-0.07119295950644437,-0.06445210712255607,-0.04860142899425058,-0.034188963634723554,-0.035211757281794244,0.0001253454905381889,0.0032087050217337334,-0.015936644341086388,-0.09019708331487494,0.004406338302374504,0.016819055046103485,0.002920493958198936,0.01156399152197773,-0.026974338311170652,-0.06925975729325576,-0.0018062941780562973,0.001403119721498868,-0.000335257971617857,0.0002907085243896892,-0.006273963951536486,0.0030312688434506957,-0.002979623277739588,-0.003518182937683285,-7.334188538184306e-05,0.0003642476678501709,-0.017567773281993104,-0.018766037026531582,-0.0009738810525063279,-0.0002830943974664326,-0.017840779239143813,-0.001988396598569656,0.005026097051155573,0.006194129671569282
"Size of mean_values: (1, 40)"

"Time Range: 15:03:26 to 15:03:51, Duration 25.0"
Mean Values:
-0.05182399531616045,-0.16360108481099003,-0.02325711315333219,-0.009450318158543268,-0.04390791912849248,-0.0734825055285443,-0.048748696753207685,-0.07068064494604422,-0.06157332494593139,-0.046775476878425475,-0.03422387176912605,-0.02789331311878248,-0.00015934514338309582,0.0031068653228356487,-0.01738203558348268,-0.08627456284548761,0.003718487072228888,0.017264617267117106,0.0028050108202535696,0.013303929965916008,-0.02755233211167481,-0.06665011332117703,-0.0018082932542783216,0.001514601722052934,-0.0003937995845803051,0.0002898326712276782,-0.005556338721522199,0.004790597980497218,-0.0038299556663563667,-0.0045578610158403515,-8.538523805076433e-05,0.00045776543786204405,-0.016297862268514155,-0.015822300695614713,-0.00098571073015819,-0.00023417588728680467,-0.017796322171427906,-0.002073919523641981,0.004828241799477937,0.005858695245368808
"Size of mean_values: (1, 40)"

"Time Range: 15:03:51 to 15:04:21, Duration 30.0"
Mean Values:
-0.04912828746436296,-0.15771963257946606,-0.021466341915984864,-0.0083176835388348,-0.041369033771084175,-0.07099829603656219,-0.045564208178034034,-0.06710926131663424,-0.059244135347985734,-0.0448112707765089,-0.030285764801489604,-0.018888669178490494,1.5873585363689292e-05,0.0031454185473902,-0.016609819173736343,-0.08082469637805448,0.003921127857018908,0.016975427633253014,0.003698105421864503,0.013896932797569136,-0.026238361752517383,-0.060633179246398064,-0.0016206622353172255,0.0018945849089030892,-0.0003497056320158273,0.00039898880463879263,-0.005255812812212905,0.004470511909634302,-0.003947415570786446,-0.004906305653265614,-0.0001732230473354018,0.0003996044197326704,-0.015083805319937483,-0.013400894631222585,-0.0009499789017944563,-0.00023386644946421894,-0.01720136627041516,-0.0022456911029438776,0.004718169106051432,0.0056395956412996565
"Size of mean_values: (1, 40)"

"Time Range: 15:04:21 to 15:05:03, Duration 42.0"
Mean Values:
-0.045201501706292425,-0.1544697150972319,-0.020718711385322285,-0.008318244156554156,-0.040865815565826656,-0.0684112400097537,-0.052990800312042965,-0.06843579016120332,-0.060247761305864914,-0.044343431794344586,-0.029468505762324466,-0.026063288904043105,2.5540390493743677e-05,0.003008711738697156,-0.013557306923904725,-0.07745803867594896,0.005001016491066911,0.017159317260323124,0.004098642746665652,0.01375136768026378,-0.02705012980266477,-0.06651049360424752,-0.001504900427474807,0.001793853044745065,-0.0003804970902037118,0.00022188741466445104,-0.005558542354412794,0.0027494754106731877,-0.0045898867295964835,-0.005713538894525099,-8.89940892967273e-05,0.000322946262662937,-0.014954602278171652,-0.013263229930518431,-0.000985374783602399,-0.0004146070462072286,-0.017426952138287707,-0.0032271104406303855,0.004563741005823634,0.00536315452216919
"Size of mean_values: (1, 40)"

"Time Range: 15:05:03 to 15:05:42, Duration 39.0"
Mean Values:
-0.045648151125866815,-0.15370765660446228,-0.022476566752744676,-0.011063108478776205,-0.040070589987000436,-0.06952560009726871,-0.05552980066464059,-0.07155705289879888,-0.06678188662446115,-0.0477264611370738,-0.030571965203314375,-0.028826962052892306,-0.0002257362047319308,0.002287968289858063,-0.014278881657071528,-0.07756832884212203,0.0035902459436330516,0.01606119430551536,0.0037368866918680316,0.012250969122311911,-0.02730597065722273,-0.06801824574595494,-0.001552980015151557,0.0014540819602735268,-0.0004082991120518186,0.00015022694012507373,-0.00627771673474717,-6.579106688210046e-05,-0.004105612328683345,-0.005047561179447271,-0.00012598937891508932,0.0003946437567840535,-0.014845463593240684,-0.013021672779932058,-0.0009910951176928192,-0.00036591831619064606,-0.017145325130211986,-0.0025084570631237106,0.004240936268906056,0.005003978866048306
"Size of mean_values: (1, 40)"

"Time Range: 15:05:42 to 15:06:13, Duration 31.0"
Mean Values:
-0.04431598114980409,-0.15324064244695607,-0.02433562658858651,-0.016788555844628777,-0.03821867646458334,-0.06645332031727375,-0.048837445576188555,-0.06746078584257183,-0.07236751302392826,-0.04941387920121947,-0.027241890451325433,-0.022625957819571628,-0.0004000623258960843,0.0017842707541010992,-0.015014850644843399,-0.0791419499519244,0.0025430091318989954,0.01232877396849388,0.003312221556887816,0.01030450292033356,-0.026194147264279922,-0.06328002630623195,-0.001533426682543734,0.0011270284461915765,-0.00042156554255483525,4.817185043059285e-05,-0.006498419765570864,-0.0022301389038445816,-0.004313861416126758,-0.005752167463602525,-0.00020470614892495627,0.00020786249246334493,-0.015555566234785904,-0.01599584552304827,-0.0011109380686463832,-0.0006976994005101431,-0.017392686548680987,-0.003807967793629382,0.003919606561114195,0.004525921808843528
"Size of mean_values: (1, 40)"

"Time Range: 15:11:04 to 15:11:41, Duration 37.0"
Mean Values:
-0.026266716917183765,-0.11296045103402835,-0.013479382268118031,-0.002525243034183744,-0.01266859446808753,-0.04793478228609235,-0.006186861101387127,-0.03819635371037177,-0.04826635080258997,-0.03766883573852285,-0.00833230299947635,0.01557608272653024,0.00023715848163247946,0.0029275667245323984,-0.003941441787869742,-0.04388950782246016,0.0074979842511208915,0.02326629050836872,0.004764094976773878,0.013523265028321983,-0.015980353747666265,-0.035704222784908715,-0.0008444040186454655,0.0025019978266406406,-0.0002453978522839457,0.00041191732809010275,-0.00444185855383346,0.006050929447261802,-0.002978833920313593,-0.0035137104194263077,4.173044596846232e-05,0.0007417070884948866,-0.013136053926446808,-0.010020571708331146,-0.0007850209073780956,-2.6678719899865985e-05,-0.016691262517601776,-0.0031153908857223635,0.003937463190737407,0.004505162844786989
"Size of mean_values: (1, 40)"

"Time Range: 15:11:41 to 15:12:32, Duration 51.0"
Mean Values:
-0.021628236500082672,-0.10363589136304663,-0.010430397107209307,-0.0009722395365205845,-0.011295578455472109,-0.04637879041346527,-0.007102988923767161,-0.03801912758819699,-0.046532886071125525,-0.0351679032190276,-0.005769924757354032,0.019870622348981803,0.0005099051025869882,0.0032771725986788314,-0.002863728047279861,-0.037350195896317155,0.0062679196607684515,0.01830487691969043,0.0046475284196664125,0.012904028568296215,-0.013653400877905106,-0.030608807334560634,-0.0007218149953961171,0.0023514726393495168,-0.0002373596870831163,0.0003854695559378259,-0.00459171589065755,0.003913899550608865,-0.0036372115360578453,-0.0047158968651904234,0.00014907250050916426,0.0006554262843691408,-0.01250940976586058,-0.011335959105988497,-0.000820481608708342,-0.00034817931930866035,-0.01647905460537893,-0.0034146561340390163,0.0036747725863258045,0.004095690197813952
"Size of mean_values: (1, 40)"

"Time Range: 15:12:32 to 15:12:59, Duration 27.0"
Mean Values:
-0.021004371152247858,-0.10817025196674576,-0.011333312958921569,-0.005294342830303432,-0.013831122683723445,-0.046219264057789394,-0.009612028684238624,-0.03779153822340621,-0.05140867167408997,-0.0362279299302734,-0.004086909650540394,0.0205293673127791,0.0004339109855354723,0.002808855706328214,-0.004256953102333366,-0.042820380209749466,0.007357899801187031,0.01762744805795944,0.005409557515701225,0.012190191629149489,-0.012903213969737355,-0.030601345234081957,-0.0004910959943345721,0.0026929948288444334,-0.00020286678057110044,0.0004344305726426678,-0.004341754072692577,0.004115444069299876,-0.003501273447304072,-0.004520307256329647,0.0001388396034538777,0.0006216221229079889,-0.011599308836009709,-0.009341236101875707,-0.0007608240856348612,-0.00025418817757117215,-0.01619215855869714,-0.003663073061209632,0.003393960564941185,0.0037048264771414033
"Size of mean_values: (1, 40)"

"Time Range: 15:12:59 to 15:13:39, Duration 40.0"
Mean Values:
-0.024941155655187338,-0.1349766294276939,-0.029607523572081185,-0.04335161397723121,-0.006776172012649003,-0.038275638732753456,-0.015534395036136928,-0.0342453828166835,-0.14246262965817996,-0.07801047411387417,-0.008421851297163984,-0.012274388289836988,-0.0013418673230250362,-0.003039925714964404,-0.009869587574041508,-0.06778832214032136,-0.0016863663101406746,-0.009884428193796015,0.0014673968381600996,-0.0039736139902643575,-0.020656060994198287,-0.04995427646308962,-0.0007544023586892199,-8.388386528804918e-05,-0.0002597894651488086,-0.00020378943181707367,-0.007772381302312651,-0.010374709480782762,-0.003546908412937212,-0.0062814310398443575,0.0002006379943544994,0.0005900083192555255,-0.015642857338161627,-0.025306676516035787,-0.0005699260229324744,0.0001388326615571905,-0.016618988387414983,-0.004519856238278523,0.002140034983956437,0.002107704925329427
"Size of mean_values: (1, 40)"

"Time Range: 15:13:39 to 15:14:51, Duration 72.0"
Mean Values:
-0.011556763410249669,-0.09652065951287478,-0.016519359498456843,-0.019058975969402186,0.007916036163137805,-0.026896596372351204,0.012085297848142577,-0.012000191163133993,-0.085101819805557,-0.050623276425151846,0.0060048581637758445,0.008988553164473516,-0.0003127543369249489,-0.0008345666543775345,-0.004512165138935075,-0.04590439505799553,0.0012824723397660627,-0.0006671430646984983,0.0031257631408953554,0.0030795983707410267,-0.015100291051816933,-0.03612209921611345,-0.0005095517352991495,0.0007639127553625197,-0.00013680540382509735,-0.00016741518612185688,-0.00652159215397564,-0.006497510916749238,-0.002452063879166301,-0.005521016155055013,0.0001227704143494766,0.00042506655062891934,-0.013339935255625256,-0.019337333017790684,-0.0006522906997811056,-0.00022649961125188145,-0.016245680128808664,-0.005654526855494899,0.001615353539704026,0.0017124922398726106
"Size of mean_values: (1, 40)"

"Time Range: 15:14:51 to 15:15:17, Duration 26.0"
Mean Values:
-0.014530733266394277,-0.09228570906451229,-0.01053744967795573,-0.009236746430663377,0.0020130226810535384,-0.03068544588607951,0.009668357728216415,-0.012395465672527136,-0.07133818661842392,-0.04185410460045555,0.009696016636285448,0.015027083471155438,-7.717767962450786e-05,-0.00014167382095503053,-0.0027881942901514744,-0.037701399414065556,0.0003765094405941752,-0.0018548350478723883,0.0033410929731666223,0.004693491522738621,-0.011780952580288885,-0.03279787308778717,-0.0005524714335311686,0.000336826069921572,-0.00010743157588064537,-6.409673061146135e-05,-0.006152794547252119,-0.006650431910448848,-0.0013006261579746547,-0.0038031227995612895,3.1671892798481536e-05,7.063344342032966e-05,-0.012134971763533169,-0.017149728542765197,-0.0007375128255657182,-0.0006088264540807966,-0.017368673262711944,-0.007892000294480814,0.0016885901868560662,0.001648112384550327
"Size of mean_values: (1, 40)"

"Time Range: 15:15:17 to 15:16:06, Duration 49.0"
Mean Values:
-0.0011744159076241332,-0.07615412154808016,-0.009553116939474523,-0.00909812028812143,0.016398986378707348,-0.018847008787335435,0.02738135169750475,0.004232623216850199,-0.06973680247786795,-0.03879882590944953,0.019929398928742865,0.03299519084694912,0.00018704799150384485,0.0001890849462801471,-0.0004963510187321521,-0.03157657408520015,0.005325378110386493,0.005207439137753135,0.004980393494483748,0.006790670238071974,-0.009417287401976473,-0.024951269370039223,-7.563141438452605e-05,0.0010822317186928415,-3.6818347444077475e-05,0.00016900438742638996,-0.004946242237688589,-0.003204149825719785,-0.00029083664682351336,-0.0019452889223303305,6.37666532323963e-05,-1.3115683658481353e-06,-0.011179181415427869,-0.015545734589063153,-0.0006335888784329091,-0.000525144895248564,-0.016625554926359174,-0.007854536534619838,0.0018400806146183979,0.001866992865120467
"Size of mean_values: (1, 40)"

"Time Range: 15:16:06 to 15:16:34, Duration 28.0"
Mean Values:
-0.006761650773548501,-0.08219341818046258,-0.009963710410259424,-0.011351576025006868,0.011876091593828658,-0.019897805544343356,0.034301229630944015,0.012091725195719655,-0.07158238158912508,-0.037905400456131826,0.0295996322133995,0.05371310692668818,0.0003329524473585955,0.00014476167450158534,-0.003458816237702349,-0.030947393545615282,0.006397682531082763,0.006497423787809091,0.005676022549006432,0.006921694031531242,-0.007816708592510145,-0.018602223826114185,0.0001421019608049823,0.0016642946130653751,9.919825162120428e-06,0.0003944481582455611,-0.005001913172882611,-0.0035645089458735965,0.0014587550336183283,0.0008024180753700133,1.0189293697395556e-05,-0.00015433117744117976,-0.00929621898102792,-0.011402710301154213,-0.0006171971749137726,-0.0005111302155363133,-0.016912828308318903,-0.009537757905682197,0.002172171021810813,0.0020986957055199613
"Size of mean_values: (1, 40)"

"Time Range: 15:16:34 to 15:17:19, Duration 45.0"
Mean Values:
0.0017146378489495745,-0.061203956289836776,-0.006530428447455038,-0.008291231679342809,0.025015568616119498,-0.010453736961538384,0.04683813843371281,0.022891907430746383,-0.07372121206881392,-0.03955883049989238,0.031126033750906428,0.05951956872320387,0.0003357856597938077,-0.00018328223645070087,0.0008952602150214583,-0.018778997713372686,0.006930355707162826,0.004650681033055837,0.005946252597647913,0.006603326918767548,-0.006049922662804444,-0.015407676049000162,0.0006019587709631005,0.0018641731432000395,9.637123487399573e-05,0.0004267208840407124,-0.0032008818335288705,0.0017200104524190143,0.0013024811826376434,-0.00010113813563781582,7.767166790556786e-05,3.044301873062013e-05,-0.008373525447856201,-0.009398650634866163,-0.0005375841937753581,-0.00041919487715972497,-0.016156427705351473,-0.008992744099834292,0.001581308739501545,0.0014916752674697055
"Size of mean_values: (1, 40)"

"Time Range: 15:17:19 to 15:17:56, Duration 37.0"
Mean Values:
-0.005198270186464288,-0.07858865192999448,-0.00571586727783364,-0.012715503275193154,-0.000671400120697623,-0.032587154496472065,0.005415794351990605,-0.015113749604112835,-0.07386575773795655,-0.03731500926829055,0.013103880191199816,0.020328218573567054,0.0009332625197556447,0.00010574506651003576,0.007112102938890101,-0.02156694417655231,0.001800323117026446,-0.004097435542123725,0.0028194862970315486,-0.000548870256729346,-0.0036499400875028894,-0.01682392590350648,7.856607903534811e-05,0.0005155710668197524,9.807795897757773e-05,0.00013409437106161556,-0.004712632525877329,-0.005748068488147623,-0.0006134350573242735,-0.0033311402203249816,0.0002750629332053736,0.00024565283020335773,-0.00897401842660308,-0.014564692917656101,-0.0001922944859816867,0.00013217345813509038,-0.013637739184430385,-0.005365298048152792,-0.0009340276442299477,-0.0009611294690994691
"Size of mean_values: (1, 40)"

"Time Range: 15:17:56 to 15:18:25, Duration 29.0"
Mean Values:
0.001679031273304704,-0.06568527512785646,-0.0005422358113357272,0.005141808895066789,0.004154698156770988,-0.03082481214812796,0.004012161512931266,-0.020282775648529573,-0.0375553790576845,-0.021489976898776218,0.011281530059969201,0.024656245373645885,0.0024949909491012996,0.003542647879082526,0.005502907198819229,-0.016906813315518344,0.0062129347245573,0.00859584694998452,0.004137634465625583,0.00720829706289398,-0.0053907169970496705,-0.016225639278735993,0.0001767285912258433,0.0017171517813553147,0.0004089576105459947,0.0008397242444597068,-0.0019418466940389794,0.004012354056726151,0.004303915979306741,0.004462844363656356,0.00026486644143137945,7.924811834326982e-05,-0.0065036903705331574,-0.008428388171963612,-6.068354696280881e-05,0.00026802227035569327,-0.012428489336124733,-0.0029937163387924372,-0.001462163253039626,-0.0008015655056284891
"Size of mean_values: (1, 40)"

"Time Range: 15:18:25 to 15:18:50, Duration 25.0"
Mean Values:
-0.005505827946917218,-0.09347987419984898,-0.01803325777725585,-0.028487270539936452,0.002050607903134931,-0.035225240078403906,-0.010253048316818184,-0.03203698448452606,-0.10847110975822571,-0.05720964057314651,0.0010568652554986027,-0.030758295638358066,0.00026086169915227317,-0.0024082957048586996,-0.0009244455585457914,-0.046639575511082415,-0.01006391562749039,-0.026953230254994503,-0.0033267953260238993,-0.013453046974998757,-0.009505360916913445,-0.031299998700337284,-0.0006923679412627998,-0.002353839632851558,0.0003074217567900278,7.77379933495851e-05,-0.00407940985925141,-0.005240396494775944,0.004091740856452309,0.0032898858452240793,0.0003209006511037643,0.0003586779637896224,-0.008652468970980641,-0.015889564713552237,4.578836872245587e-05,0.0005726739080023661,-0.013198264707301493,-0.0011141879666212654,-0.0007450908398862724,-0.0004910597254344526
"Size of mean_values: (1, 40)"

"Time Range: 15:18:50 to 15:19:20, Duration 30.0"
Mean Values:
