Question Number,Question Type,Choice,left eye 1,left eye 2,right eye 1,right eye 2,EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,Accept_Deny_button.response,Accept_Deny_button.rt,Confidence_Slider.response,Confidence_Slider.rt,Deny_Slider.response,Deny_Slider.rt,Accuracy of AI response,Image authentic?,HRVar
2,text,no,0.4765278,0.352328814,0.472869778,0.355509847,0.116732276,-7557.469276,158313.3711,112574.7235,8374.330834,34.8314644,0.825969188,-0.198956116,0.487468721,1.046636788,0.683793651,0.099304432,25.40429505,-92.46778711,121.6666667,2.99e-05,0.1133334,13.78445538,19.2,4028.0,1.0,39.2906337,5.0,40.6765801,2.0,42.37206,1.0,0.0,0.7888106377466155
2,text,no,0.601897453,0.205080306,0.595323488,0.219172408,0.118138874,-7700.293691,158350.5049,112579.6648,8373.607789,34.79525346,0.82634903,-0.19800277,0.487286704,1.052297784,0.691731302,0.097026912,25.52216066,-92.44182825,121.6509695,5.67e-05,0.111111333,8.524795402,19.42857143,4245.714286,1.0,19.6669193,3.0,20.5756968,2.0,23.5898786,1.0,0.0,0.7867957924694432
2,text,no,0.643151399,0.263767454,0.630850526,0.278799227,0.119299815,-7815.525104,158323.4679,112566.6969,8331.166038,34.77151452,0.825484925,-0.196243719,0.489400754,1.058144472,0.683864151,0.100886866,25.69974874,-92.5678392,121.5929648,3.36e-05,0.1066666,11.24384688,16.5,4820.0,1.0,26.3557789,5.0,28.4373909,3.0,31.5164959,1.0,1.0,0.5477225575051661
2,text,no,0.566454166,0.398664886,0.550654097,0.414516756,0.120590256,-7940.978983,158360.4671,112637.8378,8335.422812,34.75403571,0.827541626,-0.1956905,0.486167483,1.054814887,0.677210578,0.102659363,25.73653281,-92.39177277,121.5641528,2.22e-05,0.1333334,7.743762602,18.5,3510.0,2.0,15.35168,2.0,38.0695341,3.0,40.4255228,1.0,0.0,1.623688281771977
2,text,no,0.417631277,0.270739887,0.408933567,0.271358062,0.121620123,-8039.314099,158272.477,112639.2625,8329.578544,34.71612658,0.827265774,-0.195648184,0.48666348,1.048749522,0.689839388,0.10271068,25.70554493,-92.39005736,121.6539197,2.1e-05,0.066667,7.23735873,20.0,4040.0,1.0,16.8543581,4.0,19.4594514,3.0,20.3753871,1.0,1.0,0.7071067811865476
2,text,no,0.469867996,0.479504979,0.456919895,0.476618868,0.122406138,-8113.16189,158306.5194,112604.5457,8338.576744,34.71865128,0.826664606,-0.196089645,0.487454405,1.052729521,0.673612056,0.103250391,25.69706337,-92.5007728,121.7171561,3.05e-05,0.1,6.900229487,18.5,3595.0,1.0,23.6564515,4.0,24.4014658,2.0,25.4553508,1.0,0.0,0.5345224838248488
2,text,no,0.623924733,0.350449425,0.612490464,0.356027231,0.123269206,-8193.181776,158658.4863,112711.4005,8352.517555,34.69790129,0.824738342,-0.196134715,0.490625648,1.056454663,0.685534371,0.106357616,25.51295337,-92.31865285,121.7474093,0.000112,0.133333,5.578473118,18.75,5440.0,2.0,27.5224021,4.0,29.8264119,2.0,28.9058802,1.0,1.0,1.2583057392117916
2,text,no,0.368028283,0.404039778,0.354138657,0.411738434,0.124080794,-8267.431598,158633.6935,112888.1751,8264.84063,34.69602907,0.82441958,-0.195333916,0.491307692,1.057412587,0.671956294,0.105109929,25.46328671,-92.17307692,121.7465035,5.85e-05,0.066667,3.225604348,15.0,10200.0,1.0,20.3040218,4.0,22.0949624,3.0,21.3298179,0.0,0.0,1.0
2,text,no,0.631753509,0.234135845,0.618793002,0.252157203,0.124924769,-8343.584784,159012.4441,112968.5005,8317.865055,34.65200997,0.825121486,-0.195613454,0.490126506,1.048139558,0.677813883,0.104195248,25.4688755,-92.16064257,121.747992,2.88e-05,0.1066668,7.610803306,14.71428571,5662.857143,2.0,36.7020379,4.0,37.6303238,1.0,38.8817094,1.0,0.0,1.1126972805283737
2,text,no,0.480337884,0.451817058,0.467321902,0.462626747,0.125601741,-8403.980657,159074.882,112948.754,8387.664748,34.57721801,0.825464849,-0.195898135,0.489644189,1.05051076,0.682413199,0.099011747,25.49210904,-92.27977044,121.8077475,0.0,0.0,3.471478571,15.33333333,4866.666667,2.0,25.2754474,4.0,26.3169796,3.0,27.2147718,0.0,0.0,1.0327955589886444
2,text,no,0.444954231,0.367241307,0.428584717,0.364342069,0.12594326,-8434.195342,159170.8185,112924.3952,8422.663306,34.50694,0.82639759,-0.195512048,0.48810241,1.046012048,0.681365462,0.097936475,25.52208835,-92.13253012,121.87751,2.1e-05,0.066667,2.983913333,16.25,4110.0,1.0,13.9593642,4.0,18.2666289,2.0,19.7275776,0.0,1.0,1.2583057392117916
2,text,no,0.519850473,0.338235376,0.508572448,0.367417709,0.126435439,-8477.407346,159490.0311,113070.2564,8331.687369,34.35952705,0.846479079,-0.201783264,0.447222176,1.038099665,0.663886326,0.100628647,24.59790795,-90.36945607,121.0610879,3.2e-05,0.133333,1.632254514,19.0,4848.0,,,,,,,,,2.991215208080594
3,converstational,no,0.321069204,0.290937672,0.313935744,0.285144097,0.126868008,-8515.168271,159555.3065,113046.2145,8306.077419,34.21396277,0.850019293,-0.201102894,0.441045016,1.040371383,0.69421095,0.104692708,24.80707395,-90.01768489,120.8504823,0.0,0.0,0.515994737,17.75,5240.0,2.0,20.1948106,5.0,21.1260492,3.0,23.7991995,1.0,0.0,0.957427107756338
3,converstational,no,0.449177089,0.475227733,0.432894191,0.471100745,0.127090862,-8534.500721,159396.7672,113037.9941,8280.151277,34.14624351,0.856032321,-0.201674829,0.428658178,1.029024486,0.645631268,0.106291581,24.6963761,-89.47502449,120.7404505,2e-06,0.066667,0.361410569,16.83333333,4966.666667,2.0,21.955159,4.0,34.9979541,2.0,38.6255178,1.0,0.0,0.752772652709081
3,converstational,no,0.485623981,0.265190657,0.470704632,0.258674771,0.127319582,-8554.279893,159446.6987,113079.263,8279.564299,34.08518987,0.870732314,-0.206826004,0.396602294,1.031558317,0.662640535,0.096107356,24.03059273,-87.89292543,120.6596558,0.0,0.0,1.345384127,15.66666667,12080.0,1.0,18.0001485,4.0,18.8957887,2.0,20.082654,0.0,1.0,0.5773502691896257
3,converstational,no,0.401731652,0.430079511,0.387578358,0.41948839,0.127434175,-8564.159622,159432.1059,113198.3114,8348.063559,34.02917606,0.8715074,-0.208443975,0.394008457,1.029095339,0.687917548,0.105115974,23.89640592,-87.73995772,120.7610994,2.35e-05,0.1,2.970536842,14.66666667,5893.333333,1.0,16.7650698,5.0,17.6397653,2.0,18.5792278,0.0,0.0,0.5773502691896257
3,converstational,no,0.54003067,0.35106822,0.52299994,0.350348948,0.1275395,-8573.226423,159554.9213,113228.6622,8314.113244,33.98241772,0.871179732,-0.210267686,0.394263862,1.03640153,0.68408413,0.0969,23.52007648,-87.69407266,120.9732314,0.0,0.0,2.2189,15.8,4440.0,2.0,16.7279413,3.0,18.765744,3.0,20.3085402,1.0,1.0,1.095445115010332
3,converstational,no,0.484965944,0.435601844,0.486063376,0.427351624,0.127636729,-8581.581151,159696.9284,113309.7821,8350.88209,33.94043564,0.871721726,-0.210016369,0.393544643,1.03555506,0.689041667,0.095422901,23.6889881,-87.98809524,120.9434524,4.05e-05,0.1,1.05087037,16.33333333,8946.666667,2.0,19.2287415,4.0,23.4063167,3.0,26.2402869,1.0,0.0,1.5275252316519468
3,converstational,no,0.366054633,0.478608157,0.312961483,0.552554437,0.127725411,-8589.192784,159577.9295,113223.1779,8362.635906,33.88950829,0.871845896,-0.20979062,0.393341709,1.033941374,0.68720268,0.097877836,23.93299832,-88.27135678,121.0117253,0.0,0.0,3.1844625,15.66666667,6053.333333,1.0,20.8448721,3.0,21.827314,2.0,23.3732291,0.0,1.0,1.1547005383792517
3,converstational,no,0.386350867,0.567332487,0.369850706,0.552897363,0.127889213,-8603.219422,159503.4698,113122.1391,8344.108871,33.87428667,0.872425703,-0.209831325,0.391732932,1.036767068,0.695575453,0.098153191,23.8875502,-88.29317269,120.9558233,0.0,0.0,1.456959016,13.5,6590.0,2.0,15.0776344,3.0,17.6804384,3.0,19.1461356,1.0,0.0,0.5773502691896257
3,converstational,no,0.530597971,0.616537459,0.436152096,0.592518937,0.128200078,-8629.739589,159490.3372,113150.6628,8293.426174,33.86788889,0.872595318,-0.209968227,0.392100334,1.0375301,0.690635452,0.097506066,23.92976589,-88.25250836,120.9180602,7.8e-05,0.1666665,0.706494444,13.25,4930.0,1.0,21.6773613,5.0,22.6795697,1.0,23.5599402,1.0,1.0,1.2583057392117916
3,converstational,no,0.298824104,0.475532913,0.300634372,0.404619462,0.128677342,-8670.210931,159497.5421,113298.5575,8318.60728,33.86570253,0.872049713,-0.20976673,0.392860421,1.038361377,0.702468451,0.09665873,23.91586998,-88.31357553,120.8260038,7e-06,0.133333,4.383309524,14.0,6840.0,1.0,18.1781092,5.0,19.011136,1.0,20.1338023,0.0,1.0,0.0
3,converstational,no,0.569518835,0.603181031,0.541772008,0.657566196,0.129206399,-8714.719357,159676.7846,113300.3555,8376.763573,33.88814451,0.871363636,-0.210103147,0.394253497,1.032241259,0.679526224,0.096084229,23.87062937,-88.41783217,120.8846154,0.0,0.0,2.391597101,11.5,15760.0,2.0,17.591199,5.0,18.6915795,1.0,23.0015278,1.0,1.0,0.7071067811865476
3,converstational,no,0.305858131,0.474107338,0.284257795,0.439367266,0.12986511,-8769.628989,160047.4961,113394.9984,8391.817054,33.90737245,0.871984568,-0.209907407,0.392666667,1.036388889,0.686054264,0.0992,23.91512346,-88.33487654,120.7700617,8.5e-05,0.1,3.04515,10.66666667,7920.0,2.0,21.4816073,4.0,23.4001685,3.0,25.1561161,1.0,1.0,0.5773502691896257
3,converstational,no,0.495660994,0.458155003,0.477661195,0.464173703,0.130642807,-8833.754995,160275.0842,113549.0403,8322.130037,33.92717576,0.874263254,-0.20854479,0.387939671,1.049844607,0.682012821,0.098735849,24.12065814,-88.13345521,120.5045704,0.000102,0.133333,2.648927273,10.5,6310.0,2.0,18.6290759,5.0,20.0008101,1.0,20.8088208,1.0,0.0,1.0
3,converstational,no,0.434607623,0.395381175,0.411235543,0.414964273,0.131293635,-8886.855236,160210.8484,113465.5067,8383.737044,33.95282803,0.873521989,-0.209606119,0.389239006,1.029521989,0.7078659,0.090919922,24.00573614,-88.15487572,120.5889101,6e-06,0.066667,2.350095238,15.42857143,3234.285714,2.0,18.6602187,5.0,19.3484595,1.0,20.6655558,0.0,0.0,2.63673679998231
3,converstational,no,0.442799625,0.555203949,0.430698679,0.565728689,0.131949,-8939.77571,160149.0595,113376.275,8362.143608,33.97271839,0.874668412,-0.209366492,0.385926702,1.045397906,0.695926702,0.10213369,24.05759162,-88.02443281,120.6038394,2.8e-05,0.066667,2.661594203,18.0,4350.0,2.0,20.5631797,5.0,21.604572,1.0,22.1597158,1.0,0.0,0.0
3,converstational,no,0.279190539,0.36450898,0.271962488,0.366419701,0.132602705,-8992.047473,160008.7356,113306.772,8329.51341,33.99624204,0.874669216,-0.2093174,0.385808795,1.045307839,0.695235182,0.100624754,24.04206501,-88.0458891,120.6902486,0.0,0.0,2.390766667,16.0,7080.0,1.0,17.1235801,5.0,20.7177077,1.0,20.1136454,1.0,1.0,1.0
3,converstational,no,0.515557473,0.547132264,0.456977206,0.577489655,0.133238918,-9042.423288,160106.4615,113306.7125,8368.230769,33.99287879,0.875045704,-0.209398537,0.385071298,1.045517367,0.695976234,0.098847866,23.93235832,-88.00914077,120.6563071,0.0,0.0,1.12548209,14.0,6220.0,2.0,16.4144128,4.0,17.0543899,1.0,19.4913215,1.0,1.0,0.816496580927726
3,converstational,no,0.475631259,0.487391622,0.464933072,0.507441568,0.133881767,-9092.838629,160428.5168,113461.3272,8286.145973,34.01001111,0.874914573,-0.20938526,0.385467337,1.049155779,0.703404362,0.099132075,24.04522613,-88.03350084,120.7571189,0.0,0.0,0.503294444,12.5,10160.0,2.0,21.2531881,5.0,22.8887062,1.0,23.5240748,0.0,0.0,0.7071067811865476
3,converstational,no,0.37821918,0.368943761,0.362702638,0.374127987,0.135529219,-9219.574558,160498.0389,113399.2869,8307.143241,34.05177696,0.874774654,-0.210378849,0.385286479,1.045844712,0.697451541,0.103814591,23.77242303,-87.7188755,120.7103971,4e-05,0.10000025,2.178873333,10.375,10780.0,,,,,,,,,0.5175491695067657
4,image,no,0.427463972,0.459223438,0.407751383,0.457614114,0.137095958,-9337.830156,160674.1223,113496.4449,8301.920699,34.06239111,0.873309237,-0.212547523,0.387985274,1.040473896,0.719694892,0.097970213,23.40696118,-87.48995984,120.811245,0.0,0.0,1.149168889,10.5,13280.0,1.0,26.1358845,4.0,26.9425236,3.0,28.6706116,1.0,0.0,2.1213203435596424
4,image,no,0.595006892,0.403221968,0.577864705,0.428748923,0.137673883,-9380.673579,160414.3069,113677.4319,8286.941667,34.01696789,0.872941828,-0.21268144,0.389094183,1.045307906,0.703264624,0.105185079,23.33240997,-87.66481994,120.8074792,0.0,0.0,0.409158621,11.5,20160.0,1.0,14.5755378,5.0,22.6542648,3.0,26.1551712,1.0,1.0,0.7071067811865476
4,image,no,0.599811315,0.534639008,0.578004985,0.547276779,0.138058455,-9408.988832,160566.525,113633.3736,8381.214171,33.96709043,0.874313505,-0.21271865,0.385549839,1.040700965,0.680925806,0.10336772,23.30868167,-87.50160772,120.7909968,7.2e-05,0.1,1.930248684,11.0,14680.0,1.0,18.6724851,5.0,23.9680913,3.0,22.304892,1.0,1.0,0.0
4,image,no,0.428423502,0.331433736,0.397405359,0.370274409,0.138219928,-9420.828777,160911.5271,113694.9229,8371.844133,33.93493642,0.874438045,-0.212753927,0.385230366,1.039598604,0.690438045,0.097198556,23.31064572,-87.46073298,120.8429319,0.0,0.0,1.868791304,10.5,9880.0,1.0,19.2974169,5.0,20.8073239,3.0,22.1258967,1.0,1.0,0.7071067811865476
4,image,no,0.593630944,0.535395433,0.579329979,0.541977223,0.138283026,-9425.447237,161095.7556,113703.7197,8342.482063,33.90285926,0.874254464,-0.213140625,0.385732143,1.036491071,0.688084821,0.098976744,23.25892857,-87.47098214,120.9129464,0.0,0.0,0.904292593,10.0,31480.0,1.0,15.7766901,5.0,16.5820355,1.0,17.3768265,1.0,0.0,0.0
4,image,no,0.283448095,0.387964869,0.317745386,0.371167108,0.138324139,-9428.454463,160618.8392,113421.3531,8317.325175,33.8556474,0.874205934,-0.212853403,0.38565096,1.038621291,0.692727749,0.097931034,23.31762653,-87.4938918,120.9424084,1e-05,0.066667,1.491956522,10.0,9820.0,1.0,20.4890598,5.0,21.4468734,1.0,22.0682676,1.0,0.0,1.4142135623730951
4,image,no,0.473733515,0.453646136,0.449658978,0.459422649,0.138355978,-9430.781921,160517.3284,113365.6582,8292.764179,33.80960591,0.874145833,-0.212875,0.38593006,1.029866071,0.691242921,0.099544186,23.38095238,-87.52827381,120.9419643,0.0,0.0,1.001396296,10.25,7210.0,2.0,23.9667141,4.0,24.6945877,3.0,25.688761,1.0,0.0,0.5
4,image,no,0.366712682,0.337469229,0.357167975,0.320726003,0.138310476,-9427.451065,160753.7253,113520.6575,8340.382784,33.77113333,0.849072993,-0.172877737,0.447737226,1.093282051,0.941851648,-0.063495202,24.98357664,-91.0310219,119.9635036,0.0,0.0,0.420586364,19.0,3624.0,1.0,18.6925686,5.0,20.6046161,1.0,19.5943226,1.0,1.0,4.847679857416329
4,image,no,0.379595611,0.373996721,0.358694794,0.374728027,0.138317004,-9427.927666,160485.2282,113464.0224,8232.662192,33.75943704,0.828950893,-0.164305804,0.491426339,1.029840449,0.702487696,0.090212617,25.20758929,-93.640625,119.7924107,1.2e-05,0.133333,0.675485185,19.75,5350.0,1.0,15.5731366,5.0,16.1433698,1.0,17.0816613,0.0,0.0,1.707825127659933
4,image,no,0.428162575,0.402866593,0.413145721,0.391935002,0.138473056,-9439.330183,160298.698,113353.0828,8340.791946,33.73451111,0.833102679,-0.164629464,0.484598214,1.026564732,0.677957589,0.092020455,25.16517857,-93.31696429,119.6383929,5.9e-05,0.066667,3.879338889,0.0,0.0,1.0,16.5098965,5.0,15.8013316,1.0,17.3821977,1.0,1.0,0.0
4,image,no,0.47086926,0.454407931,0.458588466,0.452611773,0.13870312,-9456.081584,160095.8044,113297.9859,8412.207661,33.7292649,0.833883534,-0.165070281,0.483062249,1.033600402,0.687963855,0.095375,25.21084337,-93.19879518,119.6827309,0.0,0.0,2.650060656,19.5,15100.0,2.0,14.7278194,5.0,17.2655415,1.0,18.6755941,0.0,1.0,0.7071067811865476
