Question Number,Question Type,Choice,left eye 1,left eye 2,right eye 1,right eye 2,EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,Accept_Deny_button.response,Accept_Deny_button.rt,Confidence_Slider.response,Confidence_Slider.rt,Deny_Slider.response,Deny_Slider.rt,Accuracy of AI response,Image authentic?,HRVar
2,text,no,0.576158628,0.577192046,0.555707916,0.545128921,0.707281845,-17564.13038,173607.8772,139315.4587,8714.270633,35.8223481,-0.028488506,0.890632184,0.373534483,1.057929119,0.61356262,0.151041339,15.3256705,-96.99425287,60.76628352,0.001907,0.266667,8.377054688,65.04347826,914.7826087,1,15.5433391,3,17.9781489,2,18.6595477,1,0,2.421086549
2,text,no,0.491543757,0.463994022,0.471872977,0.437712951,0.668717527,-17449.63269,173515.9927,139378.5174,8690.113346,35.86214545,-0.018879342,0.887925182,0.379023723,1.023441392,0.643500921,0.130102041,15.43613139,-96.84671533,60.95620438,0,0,4.264984848,65.95652174,914.7826087,1,18.4526069,4,19.8645744,2,20.6952921,1,1,0.975996501
2,text,no,0.642339945,0.809493431,0.609902538,0.870721968,0.629776881,-17320.38602,173458.8195,139466.7643,8676.653928,35.87609091,-0.013522581,0.891323467,0.370393235,1.088991543,0.672072805,0.119817391,15.29598309,-96.794926,60.58350951,0.005879,0.6,2.285252632,65.23809524,940.952381,1,15.0104882,4,17.2521711,2,18.7202678,1,0,1.135991281
2,text,no,0.396987373,0.428332424,0.380243862,0.418003089,0.617714958,-17277.15671,173331.5063,139460.5139,8651.125945,35.90861667,-0.014115869,0.893301508,0.366711055,1.054856784,0.644522613,0.113765789,15.16331658,-96.78140704,60.50753769,0.003488667,0.244444667,6.691520833,65.05882353,931.7647059,1,13.9096623,5,14.5595394,3,15.6862334,1,1,1.477776549
2,text,no,0.682291906,0.41365233,0.678548734,0.403501923,0.631125771,-17321.94319,173340.6388,139402.5403,8630.428358,35.92166995,-0.032925595,0.892827381,0.36830506,1.038077844,0.718543807,0.102357362,15.24255952,-96.84672619,60.48511905,0.015444,0.622222333,6.82212963,61.73076923,1000,1,19.7586564,3,20.9245329,3,25.2218196,1,0,1.638479595
2,text,no,0.524540164,0.565679663,0.509381523,0.551795255,0.770131477,-17719.03074,173455.2797,139597.3962,8651.550847,35.9504507,-0.00802439,0.901792812,0.344031712,1.191663136,0.696356688,0.287575163,15.01902748,-95.74207188,59.70824524,0.025781714,0.609523714,11.12485614,63.52380952,921.9047619,1,16.3017587,4,18.193627,3,18.8809649,1,1,2.542027687
2,text,no,0.452249514,0.495878359,0.428998218,0.475997936,0.872731921,-17937.97431,173270.5693,139482.2317,8576.042821,35.97260331,-0.033043147,0.898696742,0.351177945,0.893924623,0.888170051,-0.160588235,15.01253133,-95.69924812,59.9047619,0.015009,0.4666665,12.01683125,67.61111111,893.3333333,1,13.6879115,5,15.0260553,1,15.9192262,0,0,0.777544316
2,text,no,0.499571105,0.582443208,0.48244674,0.581263609,0.888805838,-17968.32288,173284.4737,139401.8175,8593.7,35.99763006,-0.044326889,0.897641608,0.354465035,1.153111888,0.54290636,0.269190217,14.81993007,-95.55594406,60.12412587,0,0,10.14848116,65.41666667,946.6666667,2,17.766742,3,19.3947772,3,21.4793556,1,0,1.138903617
2,text,no,0.389967228,0.405510301,0.379260533,0.387876846,0.877279727,-17947.48186,173364.6351,139373.5355,8670.985782,35.99907874,-0.076066038,0.880834906,0.388483491,0.577457547,0.755723404,-0.302632458,15.76650943,-96.51650943,61.88679245,0.011768,0.733333,6.300425,63.64705882,985.8823529,1,14.5110703,4,15.2205567,3,16.2961999,0,0,1.271867548
2,text,no,0.499872959,0.584066525,0.485532161,0.556564737,0.860080053,-17914.65624,173360.9446,139427.8893,8707.565436,36.00454144,-0.030954545,0.891969849,0.367536013,1.351862416,0.562338409,0.408410653,15.52931323,-95.22278057,60.83752094,0.0351925,1.033333,4.893613889,63.70833333,980,2,13.6789369,5,14.2288903,1,15.6968455,0,1,2.493106438
2,text,no,0.528978873,0.459231042,0.514435075,0.434822428,0.848900273,-17892.29582,173350.6054,139704.5511,8601.147186,35.89659296,-0.003974074,0.898510624,0.351552457,1.049200599,0.676493968,0.106385749,14.92031873,-94.45849934,60.07370518,0.015504333,0.614815,4.760717355,63.45238095,959.047619,,,,,,,,,1.826941238
3,image,no,0.547345286,0.55749322,0.538336779,0.535313104,0.825019423,-17845.41201,173583.5836,139866.0427,8713.333333,35.77056048,-0.004649367,0.900489647,0.34854933,1.075929268,0.603552826,0.180727157,14.84652862,-94.03897686,59.90986602,0.022272333,0.888889,5.588732323,61.87096774,1047.741935,2,24.8771716,4,25.9930471,3,27.7018093,1,0,1.627716918
3,image,no,0.444633968,0.390972288,0.430131023,0.368224177,0.837690237,-17870.99322,173584.0032,139817.9871,8652.296774,35.72203723,-0.010700162,0.903417335,0.341959872,1.044654341,0.685006462,0.069897858,14.29213483,-94.30016051,59.56019262,0.019940667,0.466667,4.291122667,63.44,964.8,1,21.5460105,5,23.2639652,3,24.170383,1,1,1.872609587
3,image,no,0.543433269,0.459107801,0.535429317,0.426326792,0.851280952,-17898.67984,173519.8568,139927.6443,8624.114094,35.68703704,-0.012575,0.901223214,0.347745536,1.012147321,0.602221219,0.104773148,14.58482143,-94.49553571,59.79910714,0.028221,0.866667,5.731643636,63.73684211,953.6842105,1,14.0990217,5,14.8692369,1,16.6206713,1,1,1.284181766
3,image,no,0.505794658,0.48396379,0.488089349,0.459480343,0.846296432,-17888.84873,173322.4919,139917.4093,8585.905242,35.65219333,0.01680167,0.902293173,0.342562249,1.026219316,0.628219512,0.148353066,14.92971888,-93.79718876,59.70682731,0.036312,1.133333,4.488736667,62.71428571,967.6190476,1,17.0367468,5,17.7006958,3,18.8344348,1,1,0.783763813
3,image,no,0.515082019,0.423991008,0.498739741,0.408298379,0.835553836,-17867.53228,173282.3919,139949.533,8540.727106,35.62844242,0.007922222,0.898813528,0.35213894,1.043550274,0.662193309,0.130411429,14.7952468,-94.13711152,59.93601463,0.041574,1,3.553430303,62.04545455,987.2727273,2,18.1458102,3,18.5908266,3,19.9345595,1,0,1.557692822
3,image,no,0.431882877,0.441194799,0.413155134,0.422544753,0.804518461,-17803.29152,173294.472,139971.5257,8573.308725,35.59885185,0.013779279,0.904445434,0.33674833,1.125026726,0.688663677,0.170054299,14.99554566,-94.17371938,59.47884187,0,0,2.126233333,65.75,882,2,15.6860509,4,16.5299155,3,17.394106,1,0,3.507510738
3,image,no,0.446332496,0.52535039,0.431800912,0.504470604,0.768724716,-17721.97697,173047.6155,139696.9364,8586.665116,35.58880102,-0.00220405,0.901414219,0.345157651,0.984284389,0.805595349,0.072213166,15.10819165,-94.11901082,59.94281298,0,0,1.004116667,62.22727273,1158.181818,1,22.1719848,3,25.0985633,3,23.8277075,1,0,4.439345921
3,image,no,0.50446506,0.461451158,0.480718342,0.43974275,0.736867584,-17643.73081,173384.3649,140036.8886,8642.180095,35.57903937,0.002324324,0.896884161,0.356312057,1.047374408,0.429026128,0.09610219,14.71631206,-94.78723404,59.98108747,0.001159,0.2,1.455433333,63.77777778,946.6666667,1,14.2368132,5,15.3097523,1,16.01195,1,1,2.390066589
3,image,no,0.477720351,0.716847676,0.462780331,0.719207923,0.710096122,-17571.9312,173283.2488,139922.7109,8579.078199,35.59291406,0.012082927,0.901851064,0.34313948,1.070450237,0.675730769,0.139723971,14.51536643,-94.62647754,59.41607565,0,0,2.972798039,64.38888889,942.2222222,1,14.6444731,5,15.2098507,1,16.4921822,0,0,0.916443823
3,image,no,0.462312805,0.636812279,0.435519894,0.625727882,0.678925864,-17481.44251,173560.3622,140038.8571,8660.83501,35.61375333,0.016414784,0.903391566,0.339333333,1.070462777,0.645551724,0.135167702,14.39558233,-94.37148594,59.21285141,0,0,1.567261667,65,933.3333333,1,14.6404922,4,19.2166771,1,18.5322372,1,1,1.61245155
3,image,no,0.57464266,0.561086417,0.557725288,0.542160233,0.655827181,-17409.08758,173173.1267,139900.4012,8564.262956,35.62900633,0.005694949,0.902965583,0.341487572,1.023241379,0.696706564,0.056124756,14.66539197,-94.40726577,59.33843212,0.006663,0.533333,1.463979365,60.6,1076,2,13.6345351,4,16.2045725,3,20.7951283,0,1,2.087557122
3,image,no,0.407819742,0.480886016,0.393244496,0.468212005,0.636297671,-17343.62241,173387.7436,140058.9386,8580.190678,35.65066434,0.023958696,0.901579281,0.341892178,1.058305085,0.539534188,0.223875,14.5961945,-94.28541226,59.16701903,0,0,1.530489655,64.52631579,976.8421053,1,16.4105129,3,17.4036434,3,18.3661267,1,0,1.866917276
3,image,no,0.41861015,0.46215955,0.404778973,0.438237746,0.620045713,-17285.98952,173529.0484,140147.6935,8570.495968,35.68918667,0.050684739,0.903391566,0.332094378,1.046939759,0.633691532,0.120985597,14.45983936,-93.84738956,58.70883534,0,0,0.771376667,63.35,992,1,16.2649629,3,19.2875175,2,18.1487511,1,0,2.621269279
3,image,no,0.502052834,0.521484455,0.485539743,0.511046135,0.60532829,-17231.16495,172967.0696,139834.5513,8573.360806,35.71088485,-0.00746422,0.897380256,0.352846435,0.96187156,0.839349265,-0.067380863,15.49542962,-94.60694698,59.93418647,0,0,0.372172727,61.66666667,1009.52381,1,17.0903829,2,18.7680836,3,20.882983,1,1,2.057506582
3,image,no,0.512197815,0.405344598,0.490817744,0.396769652,0.605479619,-17231.48414,173018.7134,139876.8535,8560.95966,35.74770629,-0.01375,0.900527426,0.348183544,1.132128692,0.677177966,0.227,15.35864979,-94.30379747,59.87552743,0.017431,1.266667,1.594185965,63.47368421,1021.052632,1,16.1690362,3,17.0656591,2,18.0269525,1,0,2.695024656
3,image,no,0.476821802,0.673317158,0.456454661,0.677232278,0.59327338,-17184.27605,173211.5614,139845.6358,8562.426559,35.7564702,0.004911765,0.904537223,0.336837022,1.049860887,0.602034553,0.120112735,14.89738431,-94.01006036,59.27565392,0,0,0.924508333,65.40909091,923.6363636,1,17.2509731,4,18.2827421,1,19.0652473,0,0,1.333062743
3,image,no,0.557305683,0.596843255,0.5357655,0.575028511,0.587281083,-17160.20447,173168.6714,139927.9355,8494.139113,35.79452,0.001573661,0.904311245,0.338046185,1.030158954,0.691385396,0.090743644,14.68072289,-94.22289157,59.34538153,0,0,0.459956667,64.9047619,939.047619,2,14.5325959,5,16.0944672,1,18.8376484,0,1,1.578124263
3,image,no,0.585769439,0.542383949,0.557017225,0.50200825,0.581217742,-17135.36496,173220.4274,139990.414,8479.747312,35.81267857,-0.001252841,0.903572193,0.339737968,1.058741935,0.67338587,0.122607242,14.63368984,-94.28074866,59.43048128,0,0,0.247515556,67.76470588,889.4117647,2,12.6005337,5,13.4540783,1,14.4408829,1,1,2.537947295
3,image,no,0.534129699,0.537934894,0.515174048,0.511139046,0.574145298,-17105.70259,173141.4147,139986.5095,8436.099526,35.82888281,0.0066175,0.899118203,0.349522459,0.976509479,0.571816229,0.138470732,14.70449173,-94.44444444,59.58156028,0,0,0.142047059,65.35294118,955.2941176,2,13.932235,3,15.7287851,1,16.5707378,1,1,0.996316746
3,image,no,0.317991789,0.480737331,0.29616436,0.464060287,0.567989151,-17079.08359,173045.5738,140052.4169,8426.647159,35.89057843,0.02456507,0.903677378,0.336637209,1.055511628,0.687249251,0.126650132,14.594926,-93.98054968,58.98181818,0.008363333,0.644444667,1.331258042,63.2020202,960,,,,,,,,,1.846009474
4,feature,no,0.696073336,0.421117971,0.678793204,0.40313698,0.627918524,-17298.74272,173055.1636,140062.8315,8492.924298,35.94781452,0.009898657,0.899232643,0.343282582,1.086539683,0.596846059,0.150210526,15.00852619,-94.09866017,59.51035323,0.0140921,0.6866668,8.878341414,66.91428571,925.7142857,1,28.0571552,3,30.5791723,3,32.5995704,1,1,3.921069996
4,feature,no,0.575007274,0.591050999,0.561000474,0.581394739,0.753106074,-17683.63642,172841.5254,139974.2436,8381.387712,35.95127465,0.018801724,0.90220296,0.339625793,0.933787234,0.665901919,-0.047095861,14.48837209,-94.1627907,59.1987315,0.002907,0.250000125,17.75769123,65.05,920,1,14.9857792,5,15.493851,3,17.9974886,0,0,1.234376041
4,feature,no,0.685705587,0.530966302,0.672202673,0.529725478,0.839352701,-17873.67155,172807.5793,140075.072,8380.170029,35.96076415,0.036942693,0.905366762,0.329157593,1.15365616,0.598097983,0.284220238,14.63037249,-93.72206304,58.80802292,0.013614,0.5333335,18.21387143,66.25,910,1,12.2079777,5,12.7799718,1,13.5661219,1,1,1.693123347
4,feature,no,0.529142642,0.534317485,0.511065228,0.509428661,0.891682019,-17972.61296,173003.2309,140178.7601,8410.188341,35.98308148,0.049341518,0.9073125,0.320870536,1.057950893,0.640576233,0.150091346,14.43526786,-93.46205357,58.51116071,0.04683,1,13.88348148,64.33333333,964.4444444,1,14.6169972,3,15.1553156,2,17.3937405,1,1,1.371988681
4,feature,no,0.481508285,0.462474436,0.465010489,0.449640875,0.888399915,-17967.54753,172940.5709,139977.5019,8462.59387,35.99548101,-0.045954111,0.889701721,0.369734226,0.931396154,0.759508738,-0.120666667,15.65774379,-95.68833652,60.583174,0,0,7.441692063,63.86363636,967.2727273,2,13.4171947,2,17.8262897,3,18.8133851,1,0,1.958995237
4,feature,no,0.526585661,0.607774971,0.50959311,0.6021418,0.873901448,-17941.42724,172704.3812,139941.3363,8346.147982,36.01388889,-0.015398148,0.897941964,0.354455357,1.088962054,0.629157658,0.250025172,15.18303571,-94.58258929,59.90848214,0.002742,0.266667,5.080998148,65.7,892,1,15.4052697,3,16.4982784,3,17.3064914,1,0,3.294333253
4,feature,no,0.451288938,0.464131239,0.425239922,0.458709442,0.85187232,-17899.93277,172746.3908,140017.4751,8372.586207,36.02336076,0.030074856,0.902688337,0.337948375,1.09896737,0.654978887,0.199471287,14.70936902,-93.01338432,59.04206501,0.014133,0.866667,3.766682813,64.23809524,982.8571429,1,18.0469781,2,19.6783618,3,15.0453344,1,1,2.40634083
4,feature,no,0.521004355,0.544702153,0.500762959,0.539264111,0.875561361,-17942.82455,172799.1374,140078.2796,8362.398104,36.02722656,0.032375887,0.904319149,0.333638298,1.046198582,0.652414286,0.121216667,14.47281324,-92.94326241,58.93853428,0.024164,0.644444667,5.392256,62.29411765,985.8823529,1,14.4068706,3,15.7734307,3,16.652357,0,0,2.867156821
4,feature,no,0.42564909,0.523361559,0.399561173,0.527800825,0.882464611,-17957.00504,172922.1054,140138.4933,8418.53139,36.01248889,0.031645089,0.904388393,0.333261161,1.034689732,0.62732287,0.106889655,14.40178571,-93.12276786,58.89955357,0,0,4.713807273,67.95,906,1,13.3170504,4,14.0259025,3,16.9000984,0,1,2.480980282
4,feature,no,0.498019735,0.512688739,0.477657194,0.490420477,0.904952997,-17995.92888,173161.4487,140273.0362,8459.794769,35.99358,0.042225352,0.897654618,0.348341365,0.990176707,0.543591549,0.149829114,14.8253012,-93.16064257,59.18674699,0.047339,1,3.665593333,61.5,1073.333333,2,13.0117963,4,18.0846929,1,16.8076814,1,0,2.332632948
4,feature,no,0.457291502,0.515629636,0.439297818,0.504245521,0.917449325,-18017.18653,172832.6682,140144.6054,8433.441704,35.96746324,-0.009405467,0.890042411,0.372502232,0.975422819,0.809400901,0.009834467,15.20089286,-94.48214286,60.265625,0.00921525,0.36666675,6.464794444,63,1004.444444,1,14.4265654,4,15.4288147,3,17.2813966,1,1,2.566755792
4,feature,no,0.532560591,0.519721748,0.518095165,0.488573036,0.940391604,-18053.35851,172702.2574,140134.2091,8446.49866,35.92288393,0.028613941,0.896731903,0.353407507,1.078825737,0.503932796,0.186615599,15.15817694,-93.59517426,59.57908847,0.027479667,0.688889,8.667666667,66.5625,935,1,13.3964832,5,14.0150046,1,14.8191481,1,0,2.555223408
4,feature,no,0.678746698,0.917350609,0.65187689,0.948105801,0.955113529,-18077.65478,173085.7028,140345.6222,8517.59194,35.90534167,0.045005025,0.894934673,0.35458794,1.042472362,0.613407595,0.145263158,15.00753769,-93.51256281,59.55025126,0,0,6.866108333,64.58823529,941.1764706,1,13.1611872,3,13.7625867,3,14.9329166,0,0,1.175735064
4,feature,no,0.463314059,0.487091208,0.448287745,0.481607268,0.963268424,-18090.02413,173109.9351,140296.3199,8483.149888,35.87081618,0.053327394,0.895563474,0.351158129,1.041386161,0.634700224,0.135324706,15.07126949,-93.44988864,59.46770601,0,0,3.806151852,63.44444444,984.4444444,1,15.2115977,3,16.1816409,3,17.6171699,0,1,1.338226316
4,feature,no,0.435007568,0.423928169,0.414296073,0.43029701,0.985182388,-18122.27156,172974.2375,140154.0166,8415.204276,35.84028346,0.063437352,0.894382979,0.352111111,1.038168246,0.663064133,0.171591346,15.12056738,-93.27423168,59.31678487,0.022443,0.866667,3.501288235,65.94736842,905.2631579,1,14.4692373,4,15.3703399,2,16.4111186,1,0,1.580213917
4,feature,no,0.511636993,0.571505443,0.492911027,0.577852791,0.97152841,-18102.28574,172905,140263.237,8380.962085,35.82578125,0.062628842,0.894737589,0.353108747,1.031632701,0.695099291,0.070919903,15.05910165,-92.9929078,59.29550827,0.015845,0.466667,2.708656863,65.72222222,933.3333333,1,14.317658,2,15.2476869,3,16.3575691,1,1,1.017815166
