Question Number,Question Type,Choice,left eye 1,left eye 2,right eye 1,right eye 2,EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,Accept_Deny_button.response,Accept_Deny_button.rt,Confidence_Slider.response,Confidence_Slider.rt,Deny_Slider.response,Deny_Slider.rt,Accuracy of AI response,Image authentic?,HRVar
4,image,yes,0.301850153,0.401573733,0.287495581,0.407979045,0.03041049,26461.67599,154038.6989,123158.4583,12156.47177,34.3139115,0.725022788,0.50597185,0.359193029,1.059970509,0.711348993,0.088361111,30.67426273,-101.0308311,88.37265416,0.0,0.0,0.0,25.63636364,2934.545455,2.0,23.1546418,3.0,25.2097163,1.0,29.6770798,0.0,1.0,1.9116865471476892
4,image,yes,0.542156101,0.531388109,0.531934381,0.576728959,0.030409102,26463.5449,153708.0552,123046.7006,12174.38854,34.36439437,0.724696203,0.506369198,0.359396624,1.057862869,0.705693446,0.0888,30.77637131,-100.9810127,88.47046414,0.0,0.0,0.0,21.66666667,3100.0,1.0,15.3235318,4.0,16.0454711,3.0,17.0840933,1.0,1.0,0.5163977794943222
4,image,yes,0.481263388,0.47009464,0.466593573,0.502392731,0.030409679,26462.80526,153107.5038,122871.8035,12178.44584,34.39269167,0.723741206,0.510723618,0.354743719,1.038763819,0.692815657,0.054363874,30.80653266,-101.0954774,88.5678392,0.0,0.0,0.0,21.2,3152.0,1.0,13.046848,4.0,14.4371699,3.0,15.3603412,1.0,1.0,0.4472135954999579
4,image,yes,0.417163553,0.594439947,0.409876824,0.614154843,0.030410019,26462.38894,154716.0977,124431.8161,12337.84674,34.41949367,0.687221797,0.434479924,0.438013384,1.527128107,0.946539197,0.300777108,31.49411765,-101.2256214,91.87954111,0.0,0.0,0.0,21.8,3336.0,2.0,15.341077,4.0,16.2249668,1.0,19.2133304,1.0,1.0,0.8366600265340756
4,image,yes,0.4188213,0.60004797,0.406965069,0.61780697,0.030410228,26462.019,154113.0786,124256.7856,12260.76645,34.40117483,0.679302326,0.506951374,0.440714588,1.055642706,0.714828025,0.095457701,32.89006342,-102.627907,90.90274841,0.0,0.0,0.0,19.0,14000.0,1.0,14.549908,4.0,15.2644964,1.0,17.3601346,0.0,0.0,0.0
4,image,yes,0.46717412,0.902870376,0.486787464,0.79618286,0.03041085,26460.97689,154118.5805,124318.6314,12328.72246,34.41240559,0.67955814,0.506057082,0.441564482,1.0532537,0.705209302,0.096026201,32.84566596,-102.6765328,90.84778013,0.0,0.0,0.0,0.0,0.0,1.0,14.7251795,4.0,15.7437862,3.0,18.3055051,1.0,0.0,0.0
4,image,yes,0.465839054,0.494271515,0.454306154,0.513538317,0.03041162,26459.99916,153898.4657,124317.7218,12290.72379,34.40015333,0.679078471,0.503756539,0.444756539,1.044927565,0.728504049,0.095347193,32.74245473,-102.7746479,90.84909457,0.0,0.0,0.0,18.33333333,14413.33333,1.0,15.5059135,4.0,16.1882219,3.0,18.9544374,1.0,0.0,1.5275252316519468
4,image,yes,0.398631429,0.978147884,0.442828231,0.786183026,0.030411528,26460.07391,153836.0423,124590.871,12332.08669,34.39662,0.688618474,0.511805221,0.419636546,1.112636546,0.635247984,0.080681159,32.94176707,-101.8032129,90.74497992,0.0,0.0,0.0,24.6,3616.0,1.0,16.8557006,3.0,17.4484612,3.0,18.7880028,1.0,1.0,3.781534080237808
4,image,yes,0.460796564,0.458898565,0.452888984,0.472881714,0.030411388,26460.30882,153921.9431,124842.0474,12340.99763,34.38957813,0.691818396,0.512731132,0.414011792,1.045339623,0.684156398,0.092380488,32.97641509,-101.8042453,90.68632075,0.0,0.0,0.0,24.0,8680.0,1.0,13.9477953,3.0,14.9304288,3.0,16.324111,0.0,0.0,0.0
4,image,yes,0.48247024,0.374563178,0.464695797,0.39899792,0.030418156,26450.01457,154485.1155,125186.2585,12358.14166,34.40045906,0.698094481,0.496825166,0.423349669,1.049017668,0.706566313,0.088196632,32.55717439,-102.4366446,90.39337748,3e-06,0.133333,2.046425,21.14285714,5985.714286,,,,,,,,,2.2483204964917824
5,text,no,0.313578165,0.492678942,0.324051799,0.484011631,0.030742992,25965.8767,153720.0537,124760.7204,12329.37973,34.43364113,0.698952497,0.488406821,0.431645554,1.13735122,0.778158672,0.115593284,32.89281364,-102.9671133,90.32764921,1.39e-05,0.197660807,40.146011,19.375,5605.0,1.0,19.9722247,4.0,21.1584923,3.0,32.113493,1.0,1.0,1.7677669529663689
5,text,no,0.591909098,0.512555048,0.630787121,0.530146755,0.031387261,25031.10873,153578.9933,124648.6997,12244.38255,34.43769444,0.691461538,0.501737458,0.42782107,1.067886288,0.714932886,0.097910653,34.7541806,-104.0183946,89.82608696,1.6e-05,0.191304435,84.76893611,24.25,2965.0,2.0,16.754356,3.0,17.2577611,1.0,22.7510113,0.0,1.0,1.6690459207925603
5,text,no,0.352712856,0.411930154,0.333245665,0.415017953,0.031815993,24429.66832,153355.8367,124525.6063,12280.35347,34.46859559,0.690810268,0.500982143,0.429553571,1.054091518,0.709162946,0.090744186,34.81473214,-104.1049107,89.76785714,1.72e-05,0.206451677,98.27850926,29.5,2733.333333,1.0,14.2556037,5.0,15.3550399,3.0,17.296286,1.0,1.0,6.534523701081817
5,text,no,0.585479942,0.455224119,0.570123253,0.477571547,0.032206869,23896.42345,153247.6084,124577.0101,12268.5916,34.50170391,0.689973244,0.499257525,0.432643813,1.049068562,0.709635906,0.092770154,34.6722408,-104.2090301,89.65384615,1.72e-05,0.19224807,106.1642111,30.7,2400.0,2.0,17.6017002,4.0,19.247544,1.0,23.8721266,1.0,0.0,3.4334951418181574
5,text,no,0.374167527,0.518552308,0.356555448,0.532383549,0.032695454,23247.42173,153130.4933,124614.1795,12299.4849,34.57344199,0.689953099,0.498731993,0.43318593,1.054659966,0.698011745,0.091922414,34.75041876,-104.1541039,89.70184255,1.79e-05,0.191111156,104.922475,27.25,3185.0,2.0,16.1494026,4.0,16.6699015,1.0,22.9034031,1.0,0.0,2.815771906346718
5,text,no,0.670678943,0.450872295,0.656630825,0.485603101,0.033121502,22696.42808,152909.4459,124623.7389,12279.67091,34.63285315,0.689625793,0.497477801,0.434782241,1.06853277,0.689054968,0.082746137,34.69556025,-104.2198732,89.78435518,1.33e-05,0.169523943,109.7597474,31.14285714,2560.0,1.0,12.7640973,4.0,13.5201774,1.0,18.3366711,1.0,1.0,7.537209285241044
5,text,no,0.398851801,0.51312581,0.373415583,0.542447476,0.033439221,22295.35715,152882.2886,124781.1454,12274.56823,34.65458519,0.691475446,0.501560268,0.427504464,1.038225446,0.669507865,0.093969907,34.81919643,-104.0915179,89.93973214,1.95e-05,0.193548419,107.56775,36.57142857,2577.142857,1.0,14.4258374,4.0,15.705685,1.0,17.6658679,0.0,0.0,3.644957377763736
5,text,no,0.485144396,0.618631152,0.463616224,0.586119217,0.034336094,21206.30013,153857.6401,125292.1622,12300.18092,34.73961364,0.693626836,0.497313418,0.429064643,1.070486275,0.680882006,0.090193217,34.82468168,-104.1165524,89.79823702,2.09e-05,0.186008272,113.4604122,29.14285714,2734.285714,2.0,19.4401827,4.0,39.8480975,3.0,26.1210135,0.0,1.0,2.797172827012272
5,text,no,0.569086039,0.616965439,0.561947405,0.652371847,0.035163516,20244.34947,153609.5975,125084.8686,12274.95975,34.81611189,0.695936575,0.500674419,0.421839323,1.087135881,0.720904661,0.131696312,34.93446089,-103.8224101,89.48414376,2.4e-05,0.189743667,116.1771,33.25,2465.0,2.0,14.7850943,4.0,15.8995569,1.0,17.6514266,1.0,0.0,3.5355339059327378
5,text,no,0.415748061,0.566599292,0.401381221,0.576242382,0.035788477,19549.20814,153713.489,125307.2967,12261.01465,34.86655152,0.695782847,0.499538321,0.42365146,1.043939781,0.714363971,0.09363227,34.88686131,-103.6678832,89.50364964,2.73e-05,0.240404152,109.823597,37.1,2224.0,2.0,15.568283,4.0,16.1106909,3.0,21.5826514,1.0,0.0,5.896326540030383
5,text,no,0.464888079,0.613676036,0.447599382,0.64560734,0.03626978,19030.46269,153486.2702,125268.7298,12272.72177,34.92244371,0.694751004,0.497899598,0.427004016,1.050060241,0.709046278,0.092215321,34.72690763,-103.3895582,89.45783133,2.21e-05,0.205714257,100.7481017,38.0,3171.428571,1.0,14.9675876,4.0,15.845991,3.0,18.805078,1.0,1.0,5.228129047119374
5,text,no,0.558156594,0.423973245,0.548114187,0.448850779,0.036872234,18400.16174,153460.5812,125400.9255,12242.54247,34.93361386,0.694671131,0.497130952,0.427517857,1.054625,0.694119225,0.082213953,34.75595238,-103.4375,89.4985119,1.8e-05,0.169697,102.7070272,33.11111111,2875.555556,2.0,24.636615,4.0,25.2285652,3.0,26.7069399,1.0,0.0,4.166666666666667
5,text,no,0.342369524,0.98187836,0.330118827,0.998521319,0.037334867,17929.86383,153485.4489,125458.5249,12400.06413,34.92509375,0.701234043,0.494489362,0.420082742,0.9671513,0.633813239,0.085120192,34.30969267,-102.7659574,89.90307329,2.01e-05,0.192857179,102.4848549,28.42857143,2531.428571,1.0,14.7450674,4.0,15.4471273,1.0,16.5186616,1.0,1.0,1.618347187425374
5,text,no,0.397212183,0.519554678,0.386850972,0.544885981,0.037783871,17484.49295,153572.3507,125501.7796,12270.32701,34.92276562,0.697271868,0.490172577,0.431491726,0.929503546,0.766741093,0.105429612,34.31205674,-103.1394799,90.28605201,2.16e-05,0.194871846,97.14185882,24.4,3384.0,2.0,14.0631686,4.0,14.7435389,1.0,15.5041675,1.0,0.0,1.140175425099138
5,text,no,0.437740159,0.456004622,0.429829707,0.486753092,0.038392012,16898.75663,154207.6777,125823.7088,12295.56777,34.90178788,0.693972628,0.474514599,0.455094891,1.047989051,0.715582117,0.118377143,34.01459854,-103.850365,90.44343066,3.09e-05,0.222807026,97.10034848,20.66666667,3593.333333,2.0,17.0482631,3.0,17.570083,3.0,22.1485662,1.0,1.0,0.816496580927726
5,text,no,0.479068512,0.674053898,0.467881246,0.7018225,0.038979491,16348.83838,154181.5699,125693.4407,12301.2839,34.89055245,0.693154334,0.471209302,0.460021142,1.058435518,0.695220339,0.094360802,33.98097252,-103.8604651,90.39112051,2.24e-05,0.197777733,100.1843702,19.8,3208.0,1.0,15.069365,4.0,15.6322715,1.0,17.4167081,0.0,0.0,0.4472135954999579
5,text,no,0.371067133,0.389170811,0.355208674,0.410265585,0.039634855,15756.4277,154611.2761,125771.1522,12307.28657,34.88984158,0.689025298,0.48809375,0.446818452,1.113799107,0.718162687,0.095782012,34.27678571,-103.391369,90.43005952,2.77e-05,0.193055625,96.79775679,23.0,3745.0,2.0,19.3900063,3.0,20.2671261,3.0,26.3266917,1.0,0.0,3.585685828003181
5,text,no,0.61170587,0.522590051,0.602984943,0.559741503,0.04020453,15254.88184,154933.7681,125985.0282,12441.1996,34.89043709,0.689116466,0.484899598,0.450299197,1.072835341,0.669810865,0.089296907,34.21084337,-103.3333333,90.24297189,1.83e-05,0.13866676,96.22267667,21.33333333,3053.333333,2.0,15.461497,4.0,16.6699582,1.0,19.196917,0.0,0.0,0.5163977794943222
5,text,no,0.337545184,0.440406367,0.312201942,0.452584756,0.040607746,14909.61231,154804.0332,125766.0687,12336.46445,34.86751181,0.690252955,0.485387707,0.448184397,1.042111111,0.692392435,0.116896386,34.21985816,-103.4397163,90.25768322,2.82e-05,0.187301667,87.53059615,27.0,2565.714286,2.0,14.3662365,4.0,14.8355278,1.0,15.8886275,0.0,1.0,3.055050463303893
5,text,no,0.550775706,0.440278045,0.53407859,0.47446129,0.041213508,14404.79707,154598.4278,125800.3763,12330.65964,34.82773361,0.693127936,0.488095179,0.44037021,1.06178801,0.680025974,0.098412698,34.20580964,-103.2064277,90.30964153,2.3e-05,0.177477541,74.23824359,29.68,2566.4,,,,,,,,,4.922059189675259
6,converstational,no,0.646594134,0.626160847,0.634164193,0.660946691,0.041917374,13833.2234,154479.2542,125862.6333,12392.37778,34.77251835,0.695299169,0.482,0.444055402,1.018301939,0.696773296,0.124104885,34.3365651,-103.1246537,90.46537396,2.03e-05,0.163963946,69.3844023,32.5,2450.0,1.0,18.9050783,4.0,19.4907061,1.0,25.6570958,1.0,0.0,2.5761140573281374
6,converstational,no,0.417907999,0.341846802,0.399804176,0.360150723,0.042382205,13467.03223,154893.7426,126061.5674,12326.44308,34.76190173,0.69791623,0.479886562,0.442898778,1.051424084,0.679747368,0.099086239,34.26352531,-103.052356,90.51308901,2.54e-05,0.18133344,72.05346087,28.66666667,3386.666667,1.0,16.0728141,3.0,16.6948462,1.0,21.9684322,1.0,0.0,2.422120283277993
6,converstational,no,0.558811226,0.508378644,0.543544408,0.515500522,0.042718314,13207.15531,154181.1754,125565.5569,12356.29147,34.75490625,0.698598109,0.479815603,0.4421513,1.054940898,0.687423168,0.091241463,34.34751773,-102.8959811,90.53191489,2.44e-05,0.179166687,67.93057451,23.83333333,3000.0,2.0,13.0278693,4.0,13.6589028,1.0,16.5465689,0.0,1.0,0.983192080250175
6,converstational,no,0.513289113,0.54408344,0.503630027,0.568805024,0.042875033,13087.44704,153904.9754,125543.6577,12299.95526,34.71614815,0.698845982,0.479504464,0.441868304,1.059651786,0.679495536,0.09260739,34.32142857,-102.9040179,90.55580357,1.75e-05,0.136842158,66.08636111,21.66666667,3080.0,2.0,13.2208896,4.0,14.2903471,1.0,16.8494005,0.0,0.0,0.816496580927726
6,converstational,no,0.463421206,0.483223274,0.452722765,0.50965105,0.043087059,12926.88165,154045.8722,125742.4686,12348.82287,34.69859559,0.696109375,0.493049107,0.430703125,1.1589375,0.707950893,0.105209677,35.09151786,-103.5915179,90.140625,1.77e-05,0.14933336,65.98199259,23.16666667,2560.0,1.0,12.9188577,4.0,13.7256932,3.0,16.9557901,1.0,1.0,1.7224014243685084
6,converstational,no,0.464945624,0.500282318,0.455661955,0.524734285,0.043478088,12635.07834,154315.9163,125935.2979,12249.32528,34.68303723,0.696454254,0.495544141,0.427502408,1.050266453,0.70189533,0.101654545,35.32744783,-103.9518459,89.93258427,2.12e-05,0.156190571,76.58960658,21.625,3310.0,1.0,20.1918866,4.0,21.212681,3.0,24.4466378,1.0,0.0,0.5175491695067657
6,converstational,no,0.391060711,0.999264777,0.373230651,1.009558336,0.043860682,12354.35234,154416.7962,126057.9289,12281.3981,34.71433071,0.697472813,0.497531915,0.42301182,1.057602837,0.662719048,0.100204878,35.41134752,-103.9125296,89.98345154,2.16e-05,0.213888917,78.365208,20.8,3176.0,2.0,13.6877662,4.0,14.203242,1.0,17.065991,0.0,1.0,0.4472135954999579
6,converstational,no,0.406724311,0.435422991,0.396222845,0.472483565,0.044375631,11984.44226,154820.877,126332.7204,12246.25056,34.73465926,0.700254464,0.495549107,0.42140625,1.054060268,0.689697987,0.09695881,35.34598214,-103.8058036,89.86383929,2.84e-05,0.178494677,87.56560909,19.5,4800.0,1.0,13.8234762,5.0,14.397893,1.0,17.4246661,1.0,0.0,1.0
6,converstational,no,0.566674419,0.664348157,0.556250248,0.710906402,0.045009467,11540.8132,155023.3474,126351.3474,12340.19123,34.78432948,0.702356021,0.488705061,0.426504363,1.005409091,0.679712042,0.106334539,34.95811518,-103.5497382,90.05061082,3.07e-05,0.183739878,95.04367101,23.28571429,3177.142857,2.0,16.2981957,4.0,16.9590111,3.0,22.1738689,1.0,1.0,2.4299715851758235
6,converstational,no,0.419037465,0.438138343,0.406244187,0.443803916,0.045857033,10966.40946,155181.1378,126360.2074,12388.52632,34.87052821,0.700587326,0.488604328,0.428633694,1.03409119,0.677740683,0.099677778,34.99536321,-103.6955178,90.1561051,2.4e-05,0.158865319,107.5490705,20.66666667,4460.0,1.0,20.928159,4.0,21.5713968,1.0,23.5998704,0.0,1.0,1.0327955589886444
6,converstational,no,0.497602276,0.952206605,0.486962059,0.985202716,0.046548679,10512.52983,155949.4635,126746.539,12324.58942,34.9425,0.702982412,0.481160804,0.432763819,1.038409548,0.704763819,0.100465969,34.94472362,-103.718593,90.03015075,2.65e-05,0.15268829,106.7913271,19.75,2970.0,1.0,13.2821635,4.0,13.9037458,1.0,15.5525919,1.0,1.0,2.0615528128088303
6,converstational,no,0.314551466,0.411320472,0.300738396,0.418428339,0.047093343,10165.16451,155971.7431,126595.6943,12312.27389,34.99128472,0.70197463,0.491522199,0.421775899,1.074257928,0.688276596,0.069438865,35.19238901,-103.7103594,90.02959831,3.27e-05,0.186206931,103.9132421,25.375,2745.0,1.0,15.2640673,4.0,16.7589455,1.0,18.5282063,1.0,1.0,3.62284418654736
6,converstational,no,0.452076243,0.648893774,0.448485851,0.679381383,0.047706688,9782.95918,155455.8086,126263.1839,12339.05542,35.05254167,0.701458647,0.489822055,0.425210526,1.036862155,0.712560302,0.111054404,35.25814536,-103.8170426,89.95989975,3.99e-05,0.229629611,91.17035208,25.0,3048.0,2.0,13.2992718,4.0,13.9434378,1.0,15.5542954,1.0,0.0,1.0
6,converstational,no,0.468449214,0.470274523,0.456925922,0.489696548,0.048197777,9484.237892,155107.5237,125963.936,12353.05924,35.09181102,0.70106383,0.487905437,0.42787234,1.033340426,0.70207109,0.10396798,35.21749409,-103.8416076,90.04255319,2.79e-05,0.171428643,90.6481549,21.75,4260.0,2.0,13.880339,4.0,14.4343857,1.0,16.1148862,0.0,0.0,1.5
6,converstational,no,0.425457063,0.476392283,0.42221032,0.523268064,0.048661775,9207.304179,154917.9572,125940.4559,12315.27204,35.14314167,0.701628141,0.487153266,0.428135678,1.04538191,0.684261965,0.102835052,35.26633166,-103.821608,90.01005025,3.12e-05,0.188888917,91.50556875,20.0,3160.0,2.0,13.7325986,4.0,14.158546,1.0,15.3940427,1.0,0.0,0.0
6,converstational,no,0.453665878,0.478638783,0.43460766,0.499275285,0.049124967,8936.430583,154946.9839,126017.5211,12347.0503,35.18162914,0.70187751,0.488728916,0.425546185,1.044247984,0.69712249,0.092382536,35.19879518,-103.7951807,89.94176707,2.79e-05,0.157575879,90.52371311,19.42857143,3194.285714,2.0,16.4137063,4.0,16.9414461,1.0,18.2649152,1.0,1.0,0.5345224838248488
6,converstational,no,0.448452604,0.546948899,0.436640791,0.565071113,0.049732323,8588.492787,155057.3737,126190.5244,12294.26115,35.23708451,0.700522199,0.487097252,0.429147992,1.046513742,0.688016949,0.092368192,35.05919662,-103.9365751,89.8372093,2.61e-05,0.167901222,92.3722125,19.83333333,2993.333333,1.0,12.6653817,4.0,13.2329959,1.0,18.2078064,1.0,1.0,0.408248290463863
6,converstational,no,0.431258966,0.540863864,0.419462056,0.559899631,0.050356971,8239.878031,154929.5604,126042.0753,12281.23292,35.28190751,0.700423077,0.485447552,0.431417832,1.034968531,0.692381786,0.11611883,35.03496503,-104.0087413,89.81118881,3.45e-05,0.180952371,91.85510857,27.11111111,2302.222222,1.0,15.2281501,3.0,16.7507144,3.0,22.447641,0.0,0.0,5.158595846847387
6,converstational,no,0.436292803,0.451020789,0.421891954,0.457028304,0.051755073,7492.003113,154584.9362,125930.9367,12264.01413,35.38850604,0.698820031,0.484916015,0.434261346,1.054342037,0.673144503,0.095182014,34.91288472,-104.010433,89.95357329,3.07e-05,0.163036347,83.13837749,31.11538462,3016.923077,,,,,,,,,5.085877883527469
7,feature,no,0.560754613,0.554424715,0.5484946,0.593762255,0.053009717,6849.391471,153111.7053,125034.1008,12206.06549,35.46733333,0.610899749,0.54458396,0.488639098,0.955015038,1.048922306,-0.240033419,36.57142857,-107.2406015,93.37092732,3.76e-05,0.161538538,80.62740208,30.57142857,2182.857143,1.0,12.7560379,4.0,13.5394146,3.0,15.9486235,1.0,1.0,2.5071326821120348
7,feature,no,0.498219811,0.431265944,0.481872317,0.464443354,0.053583608,6566.573914,153556.3365,125305.3246,12089.10664,35.50053906,0.599170213,0.544524823,0.506286052,1.027869976,0.695619385,0.121298289,36.63593381,-107.713948,93.69976359,3.62e-05,0.169696955,88.42539608,26.8,3272.0,2.0,14.1221085,4.0,14.5905119,1.0,15.9709351,0.0,0.0,1.3038404810405295
7,feature,no,0.448966612,0.49797413,0.429304828,0.519999925,0.0539699,6379.616176,153288.4307,125169.8589,12222.9471,35.5227,0.597389447,0.554977387,0.495567839,1.104588384,0.586520101,0.028709091,36.50753769,-107.2512563,94.00251256,2.58e-05,0.1333334,79.37486458,32.16666667,2826.666667,1.0,13.0155483,4.0,13.6406472,3.0,14.9164691,1.0,1.0,4.708148963941845
7,feature,no,0.403282768,0.429402571,0.387155986,0.446329026,0.054493012,6130.971957,153297.6825,125050.9052,12102.62796,35.53459375,0.597347518,0.552148936,0.499947991,1.015158392,0.749578199,0.144091133,36.52718676,-107.5602837,94.12293144,4e-05,0.17866676,82.91579412,35.71428571,2354.285714,1.0,12.1135989,4.0,12.8463626,1.0,15.2219573,1.0,1.0,5.618845839799182
7,feature,no,0.496194207,0.666367271,0.485680744,0.692272326,0.055016724,5886.394359,153101.4577,124873.2419,12107.90927,35.5348,0.595443775,0.545706827,0.509722892,1.032590361,0.701746988,0.119956341,36.43975904,-107.751004,94.19477912,2e-05,0.127272864,76.09612833,31.375,2670.0,1.0,16.4385176,4.0,17.1191683,3.0,19.4947973,1.0,0.0,2.326094212561969
7,feature,no,0.470043754,0.552492695,0.462535389,0.600021183,0.0551252,5836.284073,153114.7964,124822.8479,12119.42058,35.49003704,0.593352679,0.552212054,0.504975446,1.061736607,0.694713647,0.099498861,36.63616071,-108.0379464,94.30580357,3.71e-05,0.1266667,62.10868704,29.4,3448.0,2.0,14.6870187,4.0,15.2826505,1.0,16.8486501,1.0,0.0,1.6733200530681511
7,feature,no,0.412778108,0.468897237,0.396051003,0.47318083,0.055351389,5732.571002,154145.9409,125561.1156,12109.93011,35.46712389,0.592842246,0.543259358,0.516331551,1.042938503,0.690066845,0.112245902,36.5802139,-108.1818182,94.3315508,3.6e-05,0.1583335,52.75080652,24.8,2976.0,1.0,12.2430745,4.0,13.0436167,3.0,14.6970935,1.0,1.0,0.8366600265340756
7,feature,no,0.452481717,0.62543426,0.445430707,0.650606517,0.055450987,5687.155486,153814.8935,125370.3387,12146.09032,35.41181283,0.593271704,0.543498392,0.515319936,1.053519293,0.67905627,0.107926298,36.64630225,-108.1720257,94.24115756,2.78e-05,0.11666675,42.79190933,22.375,2980.0,1.0,18.6242743,3.0,19.7156493,3.0,23.9481072,0.0,0.0,0.9161253813129044
7,feature,no,0.483077977,1.090554342,0.492900832,1.023261912,0.055426402,5698.378976,153076.0582,125135.7718,12124.31767,35.34904412,0.593705357,0.542895089,0.515308036,1.050689732,0.685129464,0.108015982,36.49553571,-108.1651786,94.33035714,4.18e-05,0.175000125,35.84648333,21.33333333,2913.333333,1.0,15.5927133,4.0,16.1318729,3.0,17.4666427,0.0,1.0,0.5163977794943222
7,feature,no,0.336228198,0.402119036,0.312015075,0.402574406,0.05514013,5829.42327,152984.5129,125412.6613,12115.65484,35.27581383,0.599449438,0.551317817,0.497959872,1.069642512,0.676491143,0.099606908,36.81540931,-107.7624398,94.22150883,2.28e-05,0.166666667,21.334628,26.72727273,2400.0,2.0,22.3092827,4.0,22.8426884,3.0,25.1390908,1.0,0.0,5.832510764514868
7,feature,no,0.509945814,0.789457787,0.503194178,0.802966456,0.055261422,5773.719356,153437.7069,125841.4042,12072.39464,35.1883949,0.597904215,0.543913793,0.508835249,1.029578544,0.702802303,0.116224206,36.56130268,-107.9616858,94.13218391,1.77e-05,0.125000063,29.17435079,40.375,2340.0,1.0,16.7739053,4.0,17.7431731,3.0,18.8293126,1.0,1.0,7.11010347523659
