Question Number,Question Type,Choice,left eye 1,left eye 2,right eye 1,right eye 2,EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,Accept_Deny_button.response,Accept_Deny_button.rt,Confidence_Slider.response,Confidence_Slider.rt,Deny_Slider.response,Deny_Slider.rt,Accuracy of AI response,Image authentic?,HRVar
1,text,no,0.432007256,0.646272317,0.4328229,0.584137853,0.168269177,-11228.29372,140068.8031,80437.83721,4052.500775,34.93913265,-0.184100464,0.191814529,0.955939722,1.090748837,0.541661466,0.015750397,-14.38330757,-113.0231839,79.62905719,0.000239714,0.133333286,33.39356667,35.26666667,2304,1,18.1893328,5,19.1562826,3,24.366298,1,1,4.574255079
1,text,no,0.522281027,0.478787938,0.508536594,0.482281615,0.16994809,-11310.29365,139674.468,80189.82227,4130.675355,34.96978039,-0.179760331,0.195095632,0.956015348,0.975231953,0.635604762,0.112059627,-14.62927981,-112.755608,79.6918536,0.000215692,0.128205154,24.24044118,29.54545455,2585.454545,1,25.944649,4,30.0367426,2,31.9556625,1,0,1.752919642
1,text,no,0.51937097,0.322729748,0.505284555,0.330468951,0.172782044,-11445.30082,140002.6411,80386.62594,4154.248111,35.01499167,-0.177092965,0.174135678,0.960920854,0.960311558,0.624700127,0.092970323,-14.61809045,-112.5653266,79.34547739,0.000146154,0.117948769,24.66316495,35,2602.857143,1,17.26736,5,18.5266329,1,29.4206372,1,1,3.802832952
1,text,no,0.38694372,0.517527712,0.377437417,0.524291649,0.175289772,-11561.16284,139568.5774,80208.39783,4145.219814,35.04807653,-0.126990741,0.18824537,0.96366358,0.961854489,0.458132399,0.231992013,-14.53240741,-111.4058642,80.18055556,0.000215,0.128205231,25.77335,34,3784,1,19.1732788,5,20.3235156,3,24.8234915,1,0,1.870828693
1,text,no,0.509575387,0.535644145,0.501188324,0.544534916,0.176681916,-11624.17135,139174.7984,80127.35761,4135.635891,35.09011588,-0.075499351,0.190426719,0.967808042,0.973736706,0.636353325,0.121642356,-13.9156939,-110.5045396,80.99351492,0.000112714,0.114285714,22.82485269,28,18240,1,25.2036122,5,26.5851032,1,30.1094334,1,1,0
1,text,no,0.419866104,0.374027321,0.410539029,0.374935043,0.177692064,-11669.18104,138856.057,80075.19128,4132.879195,35.12543889,-0.089038462,0.189214047,0.967346154,0.956372483,0.698112795,0.241015817,-13.39799331,-110.7675585,80.36120401,0.00017875,0.083333625,17.19606944,26.6,7784,2,16.2575866,5,19.9485724,1,23.4013642,0,0,1.816590212
1,text,no,0.492555624,0.471784596,0.480746439,0.471045761,0.178926931,-11723.47728,138802.996,80025.8172,4140.994624,35.1390531,-0.091258367,0.1862249,0.968115127,0.976191432,0.62440081,0.086564286,-13.08032129,-110.8232932,79.98393574,0.000279,0.1200001,18.33479778,24,9240,2,25.286541,5,26.0366455,1,28.9045023,1,0,1
1,text,no,0.499435938,0.617735446,0.49397394,0.608713485,0.180289803,-11782.61589,138917.2433,80070.58621,4136.572797,35.11664968,-0.091842912,0.18637931,0.967875479,0.974761996,0.637384615,0.126696721,-13.22413793,-110.9195402,80.13218391,0.000156154,0.133333385,24.19875238,22,12960,2,16.7574646,5,17.7331993,1,19.1456801,0,0,0
1,text,no,0.389720145,0.488542567,0.379127773,0.478466363,0.181737979,-11844.42575,139084.7762,80124.54507,4149.511135,35.08202456,-0.091394292,0.187390063,0.967733615,0.977297354,0.628536741,0.115661894,-13.11733615,-110.8710359,80.05919662,0.0001685,0.112500125,27.9768313,18.5,13390,2,32.7903186,5,34.248053,1,37.3243024,0,1,1.290994449
1,text,no,0.456907142,0.426595892,0.453746169,0.426256236,0.186794333,-12051.67032,140072.7137,80560.54492,4145.268784,34.94600626,-0.08512311,0.181554112,0.958813563,0.973019172,0.651053835,0.157825741,-13.67296786,-110.6765123,80.2547259,0.000184246,0.12631586,21.32023471,28.72340426,3301.276596,,,,,,,,,5.527410462
2,converstational,no,0.73325087,0.425634638,0.724295176,0.450151979,0.19170056,-12244.48531,141415.7436,81023.65957,4124.033595,34.85868519,-0.15426087,0.206372352,0.956583055,0.981846927,0.676425989,0.035209382,-14.20735786,-112.1928651,79.51727982,0.000237533,0.111111267,19.85917982,30.4,3208,2,25.7323401,5,27.5484053,1,33.7737699,1,0,2.94715359
2,converstational,no,0.472177054,0.415467949,0.468888051,0.412003989,0.193430382,-12309.7561,141547.3195,81010.16494,4100.046753,34.89954077,-0.136985733,0.199529183,0.960560311,0.927976563,0.608294737,0.078192053,-14.58236057,-111.1089494,79.49935149,0.000167778,0.096296444,22.86614946,26,3840,1,23.6581495,3,24.7519639,3,29.1465363,1,0,1.772810521
2,converstational,no,0.412476178,0.452807629,0.406531336,0.44624138,0.195253037,-12377.24386,141668.5126,81069.3262,4099.153652,34.96570954,-0.125932246,0.193676286,0.963464241,0.978348866,0.630029114,0.122555412,-14.72271016,-110.6537014,79.65370138,0.0002413,0.1200002,19.40594167,27.88888889,2933.333333,1,25.2336751,3,28.6386264,2,30.51219,0,1,4.781329429
2,converstational,no,0.429769921,0.707642488,0.432216482,0.679490552,0.19706621,-12443.20016,141693.3724,81027.78311,4103.364683,35.01624841,-0.123560229,0.191567878,0.964091778,0.942819923,0.659377907,0.117590196,-14.63479924,-110.5736138,79.55258126,0.000151,0.122222333,17.66321111,33,3188.571429,2,17.4011325,5,18.6041481,1,19.7251471,0,0,2.160246899
2,converstational,no,0.274195601,0.464343466,0.271446648,0.450087127,0.199036326,-12513.43267,141473.8,81007.41944,4097.211111,35.08214679,-0.123204986,0.187243767,0.965275623,0.984012535,0.632030812,0.093415014,-15.05124654,-110.2285319,79.74238227,0.000132556,0.103703778,18.80736552,26.66666667,10346.66667,1,16.5861482,4,20.6010641,3,28.1666274,1,1,2.081665999
2,converstational,no,0.549829878,0.547506473,0.540728605,0.541171904,0.201119995,-12586.29335,141424.2964,80961.19568,4124.938129,35.11836667,-0.123014347,0.187932568,0.965096126,0.980394245,0.644876081,0.117272459,-15.16068867,-109.9813486,79.7302726,0.000150818,0.078788091,19.56488214,0,0,1,22.3495415,3,24.2437415,3,27.1522165,1,0,0
2,converstational,no,0.403138,0.377136918,0.399407103,0.362664997,0.202767119,-12642.79668,141409.2111,81018.15417,4057.25,35.12282192,-0.132872576,0.184267313,0.964886427,0.972491667,0.640145658,-0.044565407,-15.80470914,-110.734072,79.92797784,0.0001435,0.108333375,19.39352414,28.71428571,7862.857143,2,25.5792026,3,26.7043334,1,28.1973289,0,1,5.122313465
2,converstational,no,0.317392516,0.463761099,0.309531727,0.448229746,0.204295814,-12694.44274,141556.3637,81089.95853,4097.125592,35.08403529,-0.143723404,0.179589835,0.964836879,0.974219194,0.656290974,0.152201235,-16.79550827,-111.927896,80.46217494,0.000143556,0.096296444,18.20847087,29.5,4506.666667,1,26.7520929,3,28.0718941,3,32.4382255,1,0,3.619392214
2,converstational,no,0.465336234,0.565281634,0.458950957,0.562241758,0.205121517,-12722.02302,141563.6161,81089.46833,4131.68714,35.03558599,-0.142717017,0.17948566,0.964992352,0.977061657,0.640397683,0.220069903,-15.62332696,-112.2562141,79.94455067,0.000142667,0.133333,14.37945556,28.66666667,6733.333333,1,18.0540767,5,18.8323752,1,19.886324,1,1,0.577350269
2,converstational,no,0.388410892,0.540510267,0.384564783,0.53549454,0.20589363,-12747.5866,141640.5642,81106.70025,4097.400504,35.05397925,-0.135593476,0.18708532,0.963959849,0.977030151,0.638068268,0.125404227,-15.33375157,-112.0752823,80.06273526,0.000172333,0.1555555,10.94863125,24.5,8730,1,24.2094237,2,28.0031827,3,30.7167903,0,1,1.732050808
2,converstational,no,0.371956719,0.48505246,0.370361955,0.466358501,0.207256761,-12792.26225,141690.8347,81165.31944,4063.934722,35.07825229,-0.134711911,0.189110803,0.963668975,0.972895978,0.642919944,0.077969253,-15.8601108,-111.7783934,80.35872576,0.000272333,0.1444445,12.76287586,20,32720,2,25.5870541,4,26.959986,1,28.2734092,1,1,0
2,converstational,no,0.401961525,0.610551394,0.390526111,0.6094812,0.208601762,-12835.81094,141618.9655,81132.83685,4076.761996,35.08877215,-0.135789272,0.189300766,0.963509579,0.964758621,0.643442085,0.132678138,-15.92911877,-111.5478927,80.31417625,0.000125143,0.114285714,16.77850476,18,22160,1,16.3556388,5,17.305638,1,20.4312489,1,1,0
2,converstational,no,0.275507792,0.445875199,0.267346279,0.424571445,0.209933759,-12878.34109,140986.3517,80918.8411,4086.836864,35.09288811,-0.014597458,0.231634249,0.934365751,0.830202128,0.479746269,0.39662419,-16.40169133,-105.1627907,84.68498943,0.00046125,0.2,13.80853158,21.14285714,3154.285714,2,15.5690348,5,16.508433,1,17.6530496,1,0,5.367450401
2,converstational,no,0.413960389,0.570195575,0.410291194,0.548844086,0.210817795,-12906.31283,141679.1829,81219.78295,4077.296124,35.06608718,-0.140567901,0.192484568,0.961487654,0.89075463,0.698309598,0.112303175,-15.08487654,-112.654321,79.67592593,0.00010825,0.13333325,12.5017141,28.625,2445,1,21.837949,5,22.7240469,3,24.5776228,0,0,1.597989809
2,converstational,no,0.458676648,0.370902013,0.452374579,0.358698764,0.211735637,-12935.07249,140972.3411,81011.41705,4121.168992,35.01477436,-0.141452859,0.175265842,0.965990726,0.97870743,0.629214953,0.128697712,-15.00309119,-112.8330757,79.39876352,0.000158667,0.077778,11.31126076,31,10053.33333,1,21.1300414,4,23.125063,2,25.5114695,1,0,2
2,converstational,no,0.457324825,0.560062193,0.45016506,0.539790601,0.212639428,-12963.15771,140506.087,80919.21095,4078.36715,35.00530851,-0.137804173,0.175057785,0.966571429,0.948817742,0.63311165,0.141910299,-15.23113965,-112.5329053,79.38041734,0.000243667,0.133333333,10.64924133,29.66666667,3526.666667,1,19.9460523,4,21.0593794,3,23.7175757,1,1,3.204163958
2,converstational,no,0.308269362,0.422606807,0.314318388,0.380854231,0.213334928,-12984.61213,140621.207,80920.66842,4097.991228,35.02288439,-0.128,0.16688986,0.969452797,0.96859051,0.637001783,0.127431408,-14.63286713,-111.3723776,78.79195804,0.000116333,0.088889,8.386497101,29.66666667,7693.333333,1,19.8983112,5,20.6970871,2,22.1155312,1,1,2.516611478
2,converstational,no,0.4258912,0.76165728,0.427907042,0.714412401,0.21453723,-13021.32257,140517.7269,80934.63439,4071.698585,35.06799639,-0.123183496,0.167348534,0.969733985,0.973361656,0.628098576,0.097049774,-14.72095548,-111.2149837,78.91639522,0.000174583,0.0833335,13.0128027,29.2,4120,1,15.4336868,3,25.5277972,3,28.5889366,0,0,6.779052703
2,converstational,no,0.33601355,0.482406497,0.331761813,0.475583879,0.218925864,-13151.39034,141117.633,81120.66826,4087.950676,35.2013107,-0.084453933,0.160824719,0.973676124,0.973427726,0.639823164,0.11028415,-12.52977528,-115.4547753,81.27134831,0.000192188,0.102083437,14.30109209,29,6738,,,,,,,,,6.836434897
3,feature,no,0.643211387,0.354474676,0.635724878,0.35901845,0.223713365,-13288.82892,141584.4622,81251.38164,4063.088567,35.3093369,-0.034610749,0.086398714,0.982950161,1.0659063,0.691316129,-0.008863192,-17.64308682,-116.3360129,86.46784566,0.0001694,0.133333,12.35775067,35.83333333,2656.666667,1,21.2081556,5,22.6076708,3,24.0043334,1,1,4.667748792
3,feature,no,0.388247994,0.543376658,0.390831095,0.530902995,0.224296303,-13305.08081,139568.3993,80380.86165,4002.630473,35.31422989,-0.073903846,0.043760908,0.978394415,0.19329021,0.553337456,1.695812165,-7.791896869,-125.2268761,93.76265271,0,0,9.095376812,33.72727273,2032.727273,1,18.3756458,5,19.5124892,3,20.971516,0,0,4.584559065
3,feature,no,0.470760446,0.55684635,0.464167773,0.549034821,0.224611478,-13313.81249,140482.6915,80806.77823,4077.979839,35.32111333,-0.082943775,0.164339357,0.97011245,1.587331313,0.979802419,-2.085479253,-14.67871486,-115.4879518,83.68473896,0.0001296,0.0933334,9.254586667,37.33333333,2940,1,15.9007714,5,16.6594377,3,18.6462512,1,1,2.338090389
3,feature,no,0.380909556,0.433031919,0.360401071,0.434962824,0.225873547,-13348.63945,140623.1092,80874.74622,4069.984874,35.30573333,-0.087001675,0.176688442,0.970266332,0.966255034,0.633038655,0.068832143,-16.00335008,-115.0921273,82.60301508,0.0001425,0.1,10.23043472,28.5,6270,1,19.2405505,3,20.8059963,2,22.7740114,1,1,2.081665999
3,feature,no,0.475905969,0.545240551,0.46639527,0.531602082,0.226895576,-13376.53957,140280.7351,80794.34933,4040.90595,35.30436709,-0.067405354,0.179741874,0.970369025,0.942923077,0.599606936,0.016133981,-17.62332696,-114.2122371,83.791587,8.90E-05,0.111111,9.059660317,23.5,4380,1,15.782851,4,18.0262201,2,19.5364354,1,0,0.577350269
3,feature,no,0.346291311,0.55752682,0.337716276,0.530306921,0.227977717,-13405.80603,140051.6034,80803.60536,3982.086207,35.30575796,-0.073350575,0.170036398,0.972800766,0.960740883,0.635164729,0.081426295,-17.61111111,-113.8256705,83.24137931,0.0001702,0.1333334,10.18265397,43.23076923,2067.692308,2,18.0174466,4,20.1131406,3,20.9898144,1,0,10.91752297
3,feature,no,0.454295136,0.596607645,0.444797761,0.587852047,0.228994652,-13433.06544,139970.3645,80776.90323,4011.979032,35.3096383,-0.072834671,0.171845907,0.972449438,0.958956661,0.646141479,0.101832215,-17.7752809,-113.752809,83.27929374,0.000194,0.133333,8.282568421,50.90909091,2229.090909,1,21.8981409,5,22.8059351,1,24.0510428,1,1,6.847693706
3,feature,no,0.231148129,0.720591093,0.22764169,0.587204678,0.230307875,-13467.84304,140728.4273,81144.18389,4078.443082,35.33065896,-0.022574431,-0.014388112,0.890797203,0.874459649,0.94214386,0.651078014,-22.82867133,-113.6311189,81.98426573,0.000307,0.127272727,13.31299559,36.42857143,2960,2,17.9653531,4,19.139023,3,21.9264734,0,0,1.988059595
3,feature,no,0.41807875,0.595159861,0.413285762,0.584287226,0.230941123,-13484.55583,139659.6851,80721.34761,4007.147355,35.32776349,-0.113250941,0.173730238,0.969350063,0.978952201,0.641314322,0.075155059,-16.15809285,-119.6336261,83.26097867,0.000349667,0.088889,15.05660619,42.3,1710,2,28.8684743,3,29.8350043,3,31.2472612,0,1,7.8142919
3,feature,no,0.359332974,0.592420661,0.361603249,0.558137637,0.230838867,-13481.87262,139775.8674,80820.50065,4000.671001,35.32683262,-0.11234715,0.18192228,0.967411917,0.963911803,0.661237598,0.13194008,-15.59326425,-119.2150259,82.96502591,0.0003248,0.1333334,10.14245591,60.32,1168,2,17.0912165,5,26.251863,1,29.7376524,1,0,4.905099387
3,feature,no,0.450587523,0.528904078,0.439488841,0.523538562,0.230859393,-13482.41202,139966.0883,80859.7039,4051.676623,35.28901717,-0.115215305,0.183738003,0.966863813,0.968848761,0.665520315,0.115177546,-15.39429313,-119.1621271,82.85732815,0.000603,0.133333,6.069691398,48.92857143,2197.142857,2,24.0351542,4,25.4098309,3,29.1190198,1,1,7.498351467
3,feature,no,0.30209707,0.490248745,0.293873036,0.461524071,0.23079611,-13480.75161,140228.6773,80981.71349,4031.264256,35.23097235,-0.118384509,0.185197787,0.966217151,0.980801953,0.662209722,0.103348739,-15.02351314,-119.6542185,82.62240664,0.000704,0.2,2.895936782,42.91666667,2520,1,22.8481868,4,26.6879822,2,28.1263054,1,0,3.146667309
3,feature,no,0.529155842,0.679550151,0.526221826,0.686534954,0.23150073,-13499.19046,140554.9908,81145.36264,4032.347985,35.18537576,-0.090074954,0.101564899,0.934817185,0.98367156,0.641289668,0.091565619,-17.96160878,-116.5338208,81.52102377,0.000416667,0.222222333,5.204534848,38.6,2224,1,18.2860168,5,19.5978906,3,20.8065829,0,0,4.273952113
3,feature,no,0.385923649,0.446831316,0.379035967,0.425596079,0.231173833,-13490.64975,139372.8716,80536.29403,3972.795522,35.16131863,-0.136552083,0.204769345,0.959333333,0.9873125,0.624615845,0.112336449,-14.39434524,-118.9508929,81.2172619,0.000284,0.2,3.518006173,37.36363636,2440,1,21.9878718,3,24.1132334,3,26.0014574,0,1,3.956582547
3,feature,no,0.339311948,0.411221073,0.32644967,0.385850531,0.231420776,-13497.11392,139766.6472,80761.07313,4012.329068,35.13140606,-0.141698905,0.219770073,0.954804745,1.013893967,0.579541436,-0.078552381,-16.58759124,-119.3594891,82.33029197,0.0001425,0.1,4.227543284,31,3633.333333,1,17.8700215,5,19.5881497,2,21.0005054,1,0,4.857983121
3,feature,no,0.387280597,0.400932104,0.364943698,0.387807195,0.231524047,-13499.81194,140294.9522,81030.65821,3956.78209,35.12925743,-0.100514158,0.248017857,0.949370536,0.994079223,0.610297904,0.009869173,-18.57142857,-116.7217262,84.48363095,0.000141,0.066667,4.434919753,42.46666667,1706.666667,1,21.4591148,4,22.8734767,3,26.3016433,1,1,2.065591118
3,feature,no,0.554899585,0.872002369,0.531600227,0.884181655,0.236914003,-13636.33428,140742.2912,81615.08246,4082.064912,35.11095954,0.179137871,-0.639703316,0.671600349,-2.186382867,-0.095203866,-0.092578761,-41.2443281,-109.1832461,79.32111693,0.00043775,0.141666625,22.5657,35.66666667,1963.333333,2,18.2541331,5,19.0736849,1,21.9765787,1,0,1.723280874
3,feature,no,0.365992195,0.473600087,0.36128182,0.434293037,0.243042151,-13786.10623,139215.4081,81222.30648,3947.446585,35.10130058,0.251446771,-0.801886562,0.596542757,0.946052539,0.60420177,0.193942959,-46.7469459,-108.7364747,77.96335079,0.000257182,0.145454455,34.79000435,44.4,1490.666667,1,19.6270246,5,20.7449332,2,21.7013411,0,1,6.716716885
3,feature,no,0.576013408,0.423469953,0.574455404,0.419056131,0.244261471,-13814.53178,141303.4965,81753.27304,3937.74029,35.09360249,-0.13261763,-0.129412428,0.706929769,1.457949536,1.041893065,0.208046209,-22.4283237,-118.4372832,73.6017341,0.000154091,0.127272727,10.62603014,42.50819672,2104.262295,,,,,,,,,6.149858944
4,image,no,0.62382124,0.763160661,0.607603097,0.788176886,0.241623152,-13752.34407,140360.2302,81426.54676,3998.205755,34.82304265,-0.365857963,0.200160689,0.858857963,1.234528058,0.313785612,-2.200138032,-20.05882353,-110.2008608,79.20229555,0.000418,0.1733334,5.390283333,30.76923077,2932.307692,2,24.8620064,5,25.9292218,1,27.5644818,1,0,3.811251897
4,image,no,0.46282115,0.492489536,0.454153411,0.500543435,0.241643006,-13752.85079,140227.4538,81446.69076,3987.545024,34.69958824,-0.465200946,0.016721271,0.874975177,1.085160333,1.2185962,0.174868773,-30.22340426,-105.0626478,84.71749409,0,0,4.001604902,41.53333333,2146.666667,1,29.5649923,4,31.0831456,1,32.2635124,1,1,5.878127334
4,image,no,0.404053959,0.55038937,0.395422928,0.553282041,0.240210855,-13718.2345,140254.7522,81401.63582,3974.232836,34.61237438,-0.402711738,0.159971768,0.860395245,1.280185736,0.27543006,2.158743119,-18.8781575,-112.1887073,77.92867756,0.000287,0.2,2.644597531,51,1485.333333,1,21.4845157,5,22.3271494,1,26.1429354,1,1,4.795831523
4,image,no,0.62577496,0.739952074,0.658268723,0.682029408,0.237013379,-13639.67485,140519.268,81248.94396,3976.996497,34.52454335,-0.213812937,0.327756993,0.890092657,1.303564148,0.405814361,-0.330622776,-11.11188811,-114.0297203,83.82167832,0.000104,0.166667,3.267795652,43.8,2832,1,16.9906396,5,19.8543795,1,21.9054334,1,1,3.91010088
4,image,no,0.377000274,0.39702037,0.348072991,0.39435245,0.234484733,-13576.08127,140625.4396,81256.90772,3938.144295,34.43915556,-0.227043478,0.309717391,0.909511706,0.957541039,0.656422559,0.07584,-13.74749164,-113.6086957,86.98327759,0,0,2.203038889,33.42857143,3177.142857,1,20.7854568,5,21.911339,3,23.0000143,1,0,3.207134903
4,image,no,0.497342023,0.759676544,0.4917215,0.756342944,0.233080624,-13540.16445,140655.2298,81275.28596,3941.182456,34.36435838,-0.221522727,0.298555944,0.914853147,0.915255732,0.679766784,0.173710432,-12.68356643,-114.6835664,86.06293706,0,0,0.967710145,28.71428571,3411.428571,2,15.933776,5,22.3282049,1,18.4010155,1,0,2.627691364
4,image,no,0.361190296,0.276623068,0.350934606,0.27512792,0.232106264,-13514.96734,140674.8427,81315.63659,3952.570732,34.27897984,-0.221498783,0.294501217,0.916251825,0.93100612,0.687183824,0.137512225,-12.1836983,-115.1058394,85.46593674,1.70E-05,0.066667,1.366219,31.8,2178.666667,2,26.6536857,5,28.0687262,1,31.5961046,1,0,2.455314935
4,image,no,0.483603753,0.597582871,0.46443343,0.586900187,0.231316527,-13494.39607,140605.8498,81358.85165,3929.274725,34.20172727,-0.194171846,0.295828154,0.918312614,1.072102752,0.206452381,-0.043839851,-13.06946984,-113.9085923,86.44241316,0,0,0.792524242,32.44444444,2337.777778,1,18.867753,5,19.9789858,1,21.3899966,1,1,4.977728174
4,image,no,0.401826502,0.38966362,0.382941743,0.36422101,0.231227804,-13492.07557,140340.1935,81394.65927,3943.556452,34.12491391,-0.097311245,0.305483936,0.929945783,0.932218623,0.741807229,0.11794929,-12.99598394,-111.6907631,89.11044177,0,0,0.379158333,38.57142857,2154.285714,1,16.6159179,5,17.5769294,1,18.9099617,0,0,2.149196971
4,image,no,0.37661849,0.529122344,0.376479597,0.542186512,0.230815783,-13481.27215,140451.6008,81347.9879,4009.012097,34.07534,-0.106002008,0.30464257,0.929646586,0.996404427,0.523818182,-0.206819473,-13.62650602,-110.9799197,89.04216867,0,0,0.188638333,37,8100,1,14.5483197,4,16.673563,1,19.0369735,1,1,0
4,image,no,0.412591374,0.596661077,0.426816019,0.562864004,0.229961689,-13458.74655,141934.2896,81892.76623,4014.762338,34.00229741,0.133474708,-0.000261658,0.710073834,-1.395291829,-1.217380026,0.18270091,-26.0077821,-94.8380829,83.7253886,0.000244667,0.2,2.40152043,40.1875,2562.5,1,17.8877027,4,25.7577053,3,29.6142097,0,1,3.103089858
4,image,no,0.572273799,0.538448697,0.574248158,0.525795612,0.229538073,-13447.53111,143474.1978,82579.66484,3948.489011,33.92186145,0.175067518,-0.937554745,0.41260219,0.980674589,0.69845572,0.019553704,-48.33941606,-93.99270073,64.69160584,0,0,2.662830303,42,2097.777778,2,16.7019819,5,18.9015241,1,21.4797813,1,0,3.640054945
4,image,no,0.294196657,0.699456353,0.292509416,0.686668003,0.229946166,-13458.32916,143200.1329,82510.21611,4027.056376,33.90409735,0.163119143,-0.957488621,0.354595716,0.883935135,0.869097166,0.081566038,-47.57965194,-94.99330656,62.7523427,0.000312,0.140740778,9.478253846,49.36363636,1510.909091,1,23.6857559,4,24.3605796,3,29.1894002,1,0,4.981350501
4,image,no,0.488638656,0.614989734,0.507239243,0.498929321,0.230586058,-13475.22954,143353.8663,82535.40842,4085.721612,33.95172561,0.223695255,-0.931436131,0.397195255,0.92566422,0.652663586,0.113605166,-48.29379562,-91.70985401,63.78467153,0.000166667,0.066667,11.39899385,57,3944,1,17.90127,5,19.6250055,1,20.7002691,1,1,4.69041576
4,image,no,0.396949952,0.652015898,0.394418782,0.550498885,0.230798546,-13480.80034,142413.2884,82090.00318,4058.981972,34.01762937,0.057319239,-0.180141649,0.441366808,5.419965116,0.850967126,0.349231853,-31.61627907,-89.13213531,81.21141649,0.0003504,0.16,8.359914783,46.10526316,2004.210526,1,31.7915712,4,36.35022,3,37.8592729,1,0,3.754918801
4,image,no,0.411917972,0.229317315,0.41577052,0.261357952,0.231914476,-13509.96903,141480.2415,81725.68644,3913.883475,34.04075524,0.075693446,0.238198732,0.950570825,0.935450317,0.654674419,0.093223427,-26.17336152,-75.79915433,96.09725159,0.0001765,0.1333335,7.000345614,45.88888889,2266.666667,1,13.6400295,4,14.4730525,2,18.230386,0,0,3.218867986
