Question Number,Question Type,Choice,left eye 1,left eye 2,right eye 1,right eye 2,EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,Accept_Deny_button.response,Accept_Deny_button.rt,Confidence_Slider.response,Confidence_Slider.rt,Deny_Slider.response,Deny_Slider.rt,Accuracy of AI response,Image authentic?,HRVar
2,text,no,0.560570451,0.48639939,0.580033758,0.503431896,0.147161373,-10035.74482,123786.5721,48642.16831,1749.336616,34.84123373,-0.182103479,0.39550669,0.880841213,1.10759375,0.645951743,0.098237209,35.61106155,-134.1775201,83.0,7.6e-05,0.133333333,5.616574815,36.85714286,2040.0,2.0,17.5330595,4.0,23.6064304,1.0,44.4493466,1.0,0.0,2.056349053193895
2,text,no,0.33877282,0.406044754,0.363390535,0.444791361,0.148521421,-10122.80511,125071.2603,48953.86492,1747.550109,34.69767986,-0.181413681,0.399995657,0.878488599,1.067175,0.659411765,0.11875,36.16612378,-134.2605863,82.83061889,9.93e-05,0.10000025,7.703581081,32.41176471,2188.235294,1.0,32.7096841,2.0,34.0167629,3.0,35.4788415,1.0,0.0,2.450990196058824
2,text,no,0.590596797,0.46973132,0.61549375,0.478116355,0.149589523,-10190.09554,124875.2236,48893.35694,1746.25,34.57580734,-0.179961219,0.405609418,0.875702216,1.077727778,0.659197772,0.096928152,36.32271468,-134.3891967,82.70637119,3.1e-05,0.166667,5.022411364,36.46153846,2323.076923,1.0,15.6738516,5.0,21.0874889,2.0,26.6515012,1.0,1.0,3.688165411497172
2,text,no,0.33800617,0.430089774,0.365775372,0.426178967,0.150147787,-10224.88626,125156.4613,48953.30806,1745.808065,34.47779787,-0.170810289,0.409757235,0.875344051,1.069889068,0.650090323,0.114241963,36.38424437,-134.1993569,82.92765273,0.0,0.0,2.549470667,31.6,2392.0,2.0,15.6884166,4.0,23.7110782,1.0,20.8964006,1.0,0.0,1.577621275493231
2,text,no,0.611082079,0.468991057,0.643704025,0.882368759,0.150935002,-10273.45046,125867.0215,49156.91544,1743.425503,34.37692,-0.181955823,0.405033467,0.875863454,1.053253691,0.679410188,0.062256983,36.0669344,-134.6787149,82.96519411,4.7e-05,0.133333,1.146203333,29.91666667,2336.666667,1.0,17.0540143,4.0,23.2230796,3.0,27.3349556,1.0,1.0,2.151461800448216
2,text,no,0.604619586,0.340110813,0.627556038,0.354432888,0.151797988,-10326.16732,125839.7712,49185.79281,1740.61295,34.2897346,-0.181677188,0.395700143,0.880516499,1.040413199,0.65807482,0.09233945,35.70301291,-134.5695839,83.32424677,5.25e-05,0.066667,3.133260714,37.33333333,2263.333333,2.0,17.3163103,5.0,23.2444724,3.0,26.8087878,1.0,0.0,3.938927711338648
2,text,no,0.393372079,0.377390775,0.41488267,0.38921821,0.152519743,-10369.78469,125947.406,49201.49403,1755.673134,34.20077723,-0.17885119,0.395105655,0.881321429,1.052139881,0.673159463,0.108375394,35.73363095,-134.4464286,83.41964286,5.2e-05,0.066667,3.392941975,35.625,3660.0,1.0,16.1320596,5.0,19.3246309,1.0,25.5240402,1.0,1.0,2.2638462845343543
2,text,no,0.57089839,0.456707687,0.592451029,0.469893331,0.152815208,-10387.53298,125743.0889,49123.94463,1749.795302,34.138,-0.190237458,0.386443144,0.883448161,1.039526756,0.672270134,0.069723404,35.37123746,-134.8812709,83.01672241,0.0,0.0,1.702408333,33.41666667,2006.666667,2.0,16.3533309,5.0,17.3790548,1.0,22.5616204,0.0,0.0,1.831955405041456
2,text,no,0.560518864,0.405249728,0.587136988,0.434956059,0.153203674,-10410.7242,125547.5597,49111.20556,1744.041667,34.09120183,-0.182407767,0.392803051,0.881823856,1.073875173,0.638713491,0.111940909,35.48127601,-134.7073509,83.02635229,0.0,0.0,0.680743182,36.25,2430.0,2.0,15.4117058,5.0,24.1904951,3.0,26.1633503,1.0,0.0,3.250874008352495
2,text,no,0.534661321,0.496537805,0.54993805,0.514751077,0.154437874,-10483.65726,125634.9119,49176.73731,1754.992537,34.10493627,-0.192615156,0.373704309,0.888533432,1.007004471,0.688223547,0.116734472,35.8038633,-134.7057949,83.09212481,5.95e-05,0.1,4.631739506,37.28571429,3622.857143,2.0,15.9160861,4.0,18.738604,1.0,23.116818,0.0,0.0,1.6035674514745464
2,text,no,0.437738907,0.418667878,0.455220439,0.427797337,0.155692214,-10556.66598,124710.2139,48958.82917,1750.593056,34.13200922,-0.185204986,0.386696676,0.884081717,1.106895978,0.632510431,0.083825648,35.84626039,-134.700831,83.01523546,0.0,0.0,2.768951724,38.0625,1890.0,2.0,17.0745344,5.0,23.6409914,3.0,25.9661143,0.0,1.0,1.7308475765743594
2,text,no,0.294045003,0.384230122,0.313057003,0.467032329,0.159323405,-10760.74402,125106.501,49092.29137,1739.987025,34.05131504,-0.20976532,0.367413754,0.886939401,1.053179342,0.669630563,0.046939632,33.90626419,-134.3747163,83.13844757,4.05e-05,0.084848727,3.702433459,32.83561644,2374.794521,,,,,,,,,3.1047172828443967
3,image,no,0.365458893,0.433168416,0.392280156,0.446698003,0.161633317,-10886.98314,124701.7194,48918.84444,1752.144444,33.81856422,-0.245254848,0.3836759,0.871916898,1.046567867,0.761476454,0.167195683,35.29639889,-134.632964,81.06232687,0.000188,0.2,3.343834483,34.4,2085.333333,1.0,22.9683547,5.0,25.954236,3.0,27.668356,1.0,0.0,3.775863193647627
3,image,no,0.466098467,0.56753271,0.485338942,0.594896544,0.161856498,-10898.92129,125108.8763,49026.94964,1749.774101,33.75968571,-0.309915352,0.371375897,0.856758967,0.922708752,0.853824713,0.095793722,36.28263989,-134.9813486,78.32137733,0.000181,0.266667,2.878571429,29.83333333,4373.333333,1.0,24.2762812,4.0,25.7947555,3.0,27.2614542,1.0,1.0,2.48327740429189
3,image,no,0.441070968,0.408986808,0.473328954,0.429899406,0.161867073,-10899.48701,122470.9707,48199.47802,1731.437729,33.69169277,-0.282328467,0.309932482,0.893007299,0.912354662,0.512272059,0.134872624,35.72810219,-134.9562044,81.36861314,0.0,0.0,1.259663636,24.6,4568.0,1.0,17.9447152,4.0,19.4520133,3.0,20.7426741,1.0,1.0,1.140175425099138
3,image,no,0.349631326,0.284254774,0.371913267,0.438194929,0.161569761,-10883.5821,121312.3199,47687.54237,1737.370763,33.62778873,-0.260397463,0.300562368,0.903610994,1.061385593,0.649617021,0.054534934,36.13319239,-135.4820296,82.45031712,0.0,0.0,0.61205614,35.91666667,1640.0,1.0,16.1886794,4.0,17.3343043,3.0,18.4614636,1.0,1.0,2.108783937953269
3,image,no,0.477397224,0.496907434,0.500460217,0.561169365,0.161224295,-10865.02705,121308.5551,47602.84677,1743.439516,33.59269027,-0.253283802,0.324091031,0.896273092,1.120668456,0.654892473,0.060566248,35.95448461,-135.9103079,82.35073628,0.0,0.0,0.267368889,37.75,1812.5,1.0,25.0910266,2.0,26.1703283,3.0,29.0058998,1.0,0.0,6.244997998398398
3,image,no,0.335968418,0.436294499,0.367011432,0.428633737,0.161257255,-10866.79424,123283.0081,48199.28859,1749.020134,33.52273214,-0.266191689,0.365593834,0.875105898,1.134995968,0.699188425,0.104825485,36.77211796,-136.075067,80.77345845,4e-05,0.066667,0.829453846,42.25,1897.5,1.0,23.6863724,3.0,25.0776185,3.0,27.3550217,1.0,0.0,5.259911279353167
3,image,no,0.53827506,0.505171582,0.56076329,0.505637443,0.161943693,-10903.56001,123562.7424,48304.69404,1743.1562,33.46619577,-0.273144462,0.378134831,0.867308186,1.049303859,0.707581994,0.115261824,37.0176565,-135.8683788,80.1894061,0.0,0.0,0.916841892,44.63636364,2247.272727,2.0,16.2670705,4.0,19.3048317,1.0,23.5136735,1.0,0.0,4.272533844751315
3,image,no,0.434507781,0.478911462,0.456344251,0.499946725,0.163046724,-10961.97559,124447.4552,48821.57761,1742.280597,33.42649261,-0.270581845,0.379985119,0.867196429,1.045178571,0.678140089,0.105052713,37.23660714,-135.7529762,79.93452381,0.000128,0.133333,0.724079268,37.2,2440.0,1.0,17.4948781,5.0,24.1006226,3.0,26.5499513,1.0,1.0,4.131182235954578
3,image,no,0.380139666,0.410063817,0.37693044,0.593742647,0.164213503,-11022.95893,125121.8571,49113.57692,1744.657509,33.39957576,-0.268054845,0.381493601,0.867067642,1.052018282,0.668994516,0.074383588,37.27422303,-136.0127971,80.04753199,4.9e-05,0.066667,2.55029697,37.33333333,2613.333333,1.0,17.336008,5.0,19.2194127,1.0,20.8863099,0.0,0.0,3.1622776601683795
3,image,no,0.495946409,0.457941573,0.517842876,0.493025763,0.165384512,-11083.26319,125085.8388,49113.54776,1741.362687,33.38061881,-0.267854383,0.382952452,0.866402675,1.045976226,0.675070045,0.102348101,37.29271917,-135.8751857,79.88707281,0.000113667,0.088889,3.271571605,33.66666667,4153.333333,1.0,23.5116281,5.0,25.3775517,3.0,26.5634034,1.0,1.0,2.160246899469287
3,image,no,0.31151763,0.444374901,0.335826712,0.493626782,0.166459402,-11137.90854,125002.8809,49108.14711,1734.781086,33.37563584,-0.26234965,0.384498252,0.867115385,1.044583916,0.67342807,0.109578269,37.37937063,-135.6590909,80.02447552,0.0,0.0,3.655597101,32.25,2020.0,2.0,14.0232213,5.0,20.2378402,1.0,21.463409,0.0,1.0,3.165869118066518
3,image,no,0.488253188,0.473962828,0.512162386,0.505623613,0.167351197,-11182.69905,124959.1823,49106.70633,1736.788868,33.34503165,-0.259527725,0.385332696,0.867409178,1.051147228,0.693500956,0.101169043,37.46845124,-135.5544933,80.08221797,3.6e-05,0.133333,3.021473016,38.57142857,2828.571429,1.0,15.4702061,4.0,17.5489666,3.0,19.5533915,1.0,0.0,3.0472470011002204
3,image,no,0.388487015,0.403156815,0.411394682,0.423897925,0.168153468,-11222.58745,124889.0769,49078.77106,1736.703297,33.32942771,-0.264828154,0.386868373,0.865270567,1.034891941,0.695399267,0.127125241,37.81170018,-135.2431444,79.59414991,0.0,0.0,1.578884848,32.5,2755.0,1.0,15.167316,5.0,16.3167984,3.0,20.6053095,1.0,0.0,1.8516401995451028
3,image,no,0.53635175,0.475559888,0.551855799,0.629037775,0.168843545,-11256.59447,124504.275,49004.06806,1731.768056,33.30667281,-0.260204703,0.393366528,0.863181189,1.064431535,0.673468144,0.07639497,37.67219917,-135.3416321,79.66528354,0.0,0.0,0.659997701,31.71428571,2157.142857,2.0,19.0669557,4.0,23.5296111,1.0,26.729595,1.0,1.0,3.851644432598216
3,image,no,0.435229912,0.374387378,0.46111761,0.492350852,0.169575699,-11292.36851,124504.282,49036.61121,1737.309982,33.2864104,-0.262928322,0.396274476,0.860636364,1.046451049,0.697293497,0.094766972,37.76923077,-135.3444056,79.41258741,0.0,0.0,0.260864286,35.88888889,2182.222222,2.0,16.1848773,4.0,19.6374654,3.0,22.9577631,1.0,0.0,1.8333333333333333
3,image,no,0.457119322,0.50861988,0.483861858,0.539033363,0.170154554,-11320.43669,124202.9681,48965.54866,1728.340604,33.25415,-0.257461538,0.401125418,0.85941806,1.058919732,0.664630872,0.077322124,37.71571906,-135.3528428,79.53177258,8.2e-05,0.2,0.988933333,36.91666667,2116.666667,1.0,19.8203027,5.0,21.326367,3.0,22.4939939,0.0,0.0,2.151461800448216
3,image,no,0.445385263,0.418196206,0.471979561,0.450838495,0.170758156,-11349.50128,123152.6409,48716.56656,1734.442724,33.22818974,-0.254092736,0.396030912,0.863343122,1.036658423,0.637729521,0.036510204,37.0942813,-135.87017,80.18392581,0.000104,0.066667,1.172446154,37.21428571,2031.428571,2.0,20.2119184,4.0,23.544656,3.0,24.7022317,0.0,1.0,3.400872544794066
3,image,no,0.467992222,0.515875848,0.489858077,0.53072424,0.171201515,-11370.72543,122678.6424,48232.50975,1738.305592,33.20050644,-0.248257772,0.401427461,0.861911917,1.053726684,0.666416883,0.10082069,37.01036269,-135.4183938,80.05310881,3.9e-05,0.066667,2.240380645,42.83333333,1693.333333,2.0,21.1331286,2.0,24.0183681,1.0,29.4531126,1.0,1.0,2.975389247891877
3,image,no,0.604650372,0.413217323,0.625508139,0.454899026,0.171450967,-11382.61045,123604.2093,48535.28169,1743.249497,33.18188,-0.257413655,0.403022088,0.858082329,1.031050201,0.724139113,0.129168399,37.27911647,-135.5923695,79.67871486,0.000413,0.2,2.345605,45.77777778,1417.777778,1.0,15.6614986,4.0,17.4216613,3.0,18.6213441,1.0,1.0,2.333333333333333
3,image,no,0.406538519,0.412083327,0.426766203,0.418905972,0.173256664,-11467.40491,122708.0497,48155.03774,1736.303417,33.07804798,-0.260551093,0.41291154,0.851399593,1.042315535,0.672186673,0.089475437,37.67920691,-135.756482,79.17590239,2.4e-05,0.066667,0.825879158,41.23809524,1928.095238,,,,,,,,,5.817752324678523
4,feature,no,0.512284936,0.467848667,0.539151788,0.48491654,0.17525789,-11559.84999,122598.9862,48128.71513,1736.829077,32.97602597,-0.280287255,0.424651961,0.839243137,1.040481373,0.692840039,0.069024059,37.82647059,-136.1460784,78.19901961,0.0,0.0,0.064817073,39.90909091,1954.545455,1.0,31.3743216,4.0,37.6896388,1.0,39.4947515,1.0,1.0,3.584478323059696
4,feature,no,0.570588781,0.268357525,0.614602127,1.045783631,0.176295687,-11606.82758,123910.3463,48793.27164,1743.276119,32.95023153,-0.26979792,0.429803863,0.839500743,1.041104012,0.6544769,0.088717666,37.83803863,-136.2109955,78.41604755,3.7e-05,0.066667,1.245428395,36.0,2315.0,2.0,15.8783606,3.0,23.5742602,3.0,25.0385065,0.0,0.0,2.390457218668787
4,feature,no,0.330886777,0.444147615,0.353480299,0.444321546,0.177213114,-11647.91762,124293.2879,49005.93858,1734.117083,32.93490446,-0.269921456,0.432394636,0.838084291,1.03656705,0.683566219,0.087120408,37.95210728,-136.243295,78.16666667,0.0,0.0,0.673146032,31.6,4416.0,1.0,14.4097974,5.0,16.9907318,3.0,19.0632102,1.0,1.0,2.6076809620810595
4,feature,no,0.490475013,0.494081752,0.510969742,0.559383099,0.178234378,-11693.13907,124333.2716,49021.45109,1735.302647,32.93017045,-0.268899083,0.435202982,0.836866972,1.040155963,0.673066667,0.089995031,37.96559633,-136.1823394,78.09059633,0.0,0.0,0.263414286,25.5,5070.0,1.0,26.0997757,3.0,31.8739969,3.0,33.3016723,1.0,1.0,1.772810520855837
4,feature,no,0.328075673,0.334568232,0.347269004,0.341910774,0.179214606,-11736.09061,124039.8331,48950.93813,1739.864748,32.91067143,-0.249232425,0.424959828,0.84789957,1.009391679,0.647235632,0.102155825,37.46054519,-135.4591105,79.19225251,0.0,0.0,0.085394118,30.36363636,2629.090909,1.0,23.3432396,4.0,24.4719855,2.0,26.3598676,1.0,0.0,2.73030134866931
4,feature,no,0.37133826,0.483792841,0.391140725,0.486144984,0.179882382,-11765.06878,123450.9645,48835.02133,1736.584123,32.90170588,-0.24308156,0.429708038,0.846897163,1.043981087,0.662869976,0.068992366,37.36643026,-135.1903073,79.3356974,0.0,0.0,0.029286275,37.17647059,1920.0,2.0,24.6938781,3.0,25.5563749,3.0,27.7266503,1.0,0.0,3.860623235269907
4,feature,no,0.526839519,0.601271085,0.549361305,0.617132226,0.180707392,-11800.58019,124290.3033,49006.38389,1737.751185,32.89971875,-0.230945755,0.414009434,0.858875,0.950896226,0.637635934,0.102348837,37.24528302,-134.9481132,80.40566038,0.000129,0.133333,0.711543137,35.6,3008.0,1.0,12.7696272,4.0,14.3112622,1.0,15.8318987,1.0,1.0,1.949358868961793
4,feature,no,0.568475397,0.344348492,0.598218213,0.381126144,0.181336886,-11827.45263,124313.9916,48977.04027,1739.837248,32.88771111,-0.238102178,0.415760469,0.856051926,1.048494137,0.695771429,0.05837276,37.14572864,-135.1758794,80.21775544,0.0,0.0,1.142698611,33.75,3230.0,2.0,17.9293406,4.0,22.2243739,1.0,23.2975553,0.0,0.0,1.8322507626258089
4,feature,no,0.498959466,0.496480716,0.530477201,0.524698229,0.181933536,-11852.75708,124208.5254,49003.79335,1738.437828,32.8859711,-0.238977312,0.42078185,0.85300349,1.049687063,0.67251049,0.057005736,36.85514834,-135.565445,80.22687609,0.0,0.0,0.501943478,33.44444444,2182.222222,2.0,16.3101143,5.0,18.0486025,1.0,21.2539265,0.0,1.0,3.972125095937662
4,feature,no,0.403554786,0.404499304,0.434249798,0.470876257,0.182565224,-11879.36268,124038.9139,48985.95971,1741.238095,32.86760606,-0.242508227,0.420480804,0.852321755,1.033761468,0.694492674,0.083529981,36.79890311,-135.714808,80.05850091,0.0,0.0,0.228333333,34.33333333,2897.777778,1.0,18.6541057,4.0,19.5775638,3.0,21.5010504,1.0,0.0,2.0615528128088303
