Question Number,Question Type,Choice,left eye 1,left eye 2,right eye 1,right eye 2,EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,Accept_Deny_button.response,Accept_Deny_button.rt,Confidence_Slider.response,Confidence_Slider.rt,Deny_Slider.response,Deny_Slider.rt,Accuracy of AI response,Image authentic?,HRVar
6,converstational,no,0.558917056,0.370434851,0.565335587,0.443158959,0.21190009,-12940.21776,144090.4479,123139.2204,7443.462085,37.46807087,0.647853774,0.408792453,0.580400943,1.025794811,0.623742169,0.100417085,-20.45754717,-89.01650943,109.2476415,0,0,3.114532692,54.33333333,1109.333333,1,12.1496337,5,13.2230512,3,15.4858404,1,1,5.009514756
6,converstational,no,0.45914527,0.470528919,0.457638826,0.517162883,0.21182657,-12937.92319,143945.9029,123021.467,7419.155678,37.43812121,0.651837294,0.407436929,0.575957952,1.085228519,0.638939338,0.142218631,-17.91407678,-89.04204753,109.6288848,0.0002975,0.1,4.005822727,60.05,1124,1,18.1104119,3,19.2702225,3,21.4243272,1,0,3.086046696
6,converstational,no,0.371194586,0.491699699,0.352380103,0.551165582,0.212123445,-12947.16721,143792.1016,122842.4046,7344.935201,37.40661272,0.644797557,0.416073298,0.577593368,1.025022688,0.587119089,0.105083799,-17.89877836,-89.69633508,109.7643979,0.000358,0.133333,2.864831884,62.26086957,1003.478261,2,15.8300709,1,17.1694027,1,22.5573987,0,0,3.816440408
6,converstational,no,0.530436811,0.396102211,0.530539716,0.4602585,0.212618365,-12962.51897,143721.8877,122758.0596,7336.152632,37.40749133,0.645949301,0.418036713,0.574713287,1.046944056,0.617870403,0.112001873,-17.95804196,-89.5506993,109.5332168,0.000166,0.066667,4.526921739,64.59090909,1043.636364,2,15.6672991,5,20.1860843,1,22.2371519,1,0,3.049732087
6,converstational,no,0.415836952,0.434853258,0.412768009,0.502021862,0.213319461,-12984.14022,143659.4005,122821.6161,7322.606635,37.40699219,0.655811321,0.420403302,0.560261792,1.110770686,0.636579952,0.102189781,-17.48584906,-88.79009434,109.4716981,0,0,2.811711765,60.92857143,1214.285714,1,13.0831855,4,14.5847801,3,15.8786003,1,1,3.812212879
6,converstational,no,0.487736846,0.493803587,0.486796475,0.557683922,0.2140058,-13005.17632,143559.5473,122911.0302,7324.450704,37.40143333,0.643424547,0.430102616,0.567098592,1.015444668,0.593198381,0.101548246,-17.45875252,-89.58953722,109.7645875,1.00E-05,0.133333,2.59872,59.88888889,1093.333333,1,14.0085255,4,15.6335072,3,18.5458623,1,1,2.193275522
6,converstational,no,0.464597026,0.453893185,0.464639793,0.509963178,0.214768621,-13028.38955,143533.5625,122781.8387,7278.927419,37.40225333,0.634092369,0.395736948,0.603646586,0.808774194,0.605014085,0.082766807,-19.48393574,-87.1626506,113.9899598,0.0001085,0.1333335,3.437848333,53.64285714,1400,1,16.9757749,4,17.7613343,3,19.9006319,0,0,3.54329579
6,converstational,no,0.494989187,0.342680261,0.498291261,0.403020774,0.216062084,-13067.35775,143364.5302,122643.9882,7209.375261,37.38825917,0.653489612,0.389479224,0.588881579,1.022285516,0.573647799,0.104508148,-20.69252078,-85.24030471,113.7998615,4.60E-05,0.088889,2.391042529,57.55102041,1159.183673,,,,,,,,,3.109536571
7,feature,no,0.414850951,0.418904593,0.414777248,0.467357524,0.21715019,-13099.83859,143825.2115,122824.0662,7406.313669,37.3312619,0.656002869,0.387516499,0.587839311,1.010083333,0.622621037,0.108669207,-21.41319943,-84.93974175,113.8364419,5.00E-06,0.066667,4.288183333,49.76470588,1658.823529,1,14.5527693,5,15.7015766,3,20.1566969,1,1,6.015910278
7,feature,no,0.415683952,0.384417378,0.41522265,0.4449063,0.217540153,-13111.38871,143960.2308,122899.9902,7319.185592,37.31147984,0.660132765,0.390114495,0.580701583,1.025200974,0.603154791,0.098825032,-21.48477467,-84.7320341,113.5286236,6.80E-05,0.111111,4.785999,48.125,1400,2,17.2061136,3,19.6816186,1,32.9004671,0,0,3.71029707
