0.0,-0.0053819228665528,0.0025306874578269,-0.0109613517789953,-0.0002410404313524,-0.0069572259702698,-0.0908641275744951,0.0002735574825618,0.0167553399842343,-0.0155493336532324,-0.0009499005802384,-0.0214285431551302,-0.0093103725375857,7.43240766072759e-05,-0.0002096890116773,0.0067106787433636,-0.0004550626825286,-0.000375799591735,0.0014440940335311,-0.0389441917225514,-0.0006807422390924
0.25,-0.0020078460681179,-0.0003830263615353,-0.0010432488372232,0.001388570907206,-0.0054386885602698,0.0005392382628606,2.0015878075863746e-06,-0.0046698947732456,-0.0078955435898789,-0.0023788783559662,0.0011824298054258,-0.0003976901201775,1.183218890709192e-05,-1.2998756730721208e-05,-0.0011769531365114,-4.24851278249384e-05,-7.699909611813823e-05,-0.0006075491144531,-0.0004936029136484,-5.591225252335711e-05
0.5,-0.0013650915742907,-0.0003321033347949,-0.0003544198233262,0.0020729798405352,-0.0049272458720307,-0.0025594873752852,2.3933445013935315e-06,-0.0058240145786093,-0.0085147840435392,-0.0029101830441936,-1.319922390766203e-06,-0.0005053825000255,5.638032408021351e-06,-6.36787942442699e-06,-0.0020643722351158,-1.939061297769844e-05,-6.383438487248779e-05,-0.0007502609660201,-0.0007610957839401,-3.5397077485083284e-05
0.75,-0.000681987480635,-0.0002474314058255,0.0001422978121918,0.0025641277334279,-0.0045538652509006,-0.0049530159563588,2.727838751635549e-06,-0.0065347621301399,-0.009031773135789,-0.0033553300521334,-0.0009084136303564,-0.000585984789096,1.7972121929069564e-06,2.027950311113955e-06,-0.0027154064559219,4.5754847475761574e-07,-5.209794396392826e-05,-0.0008518411225844,-0.0007716528747789,-1.813806254204147e-05
1.0,1.944831117839033e-05,-0.000121270165166,0.0004000208910819,0.0029214534142857,-0.0043975979485487,-0.0061479669429718,3.559216757818716e-06,-0.0066768259096171,-0.0093536943299261,-0.0036609691087356,-0.0013271418356252,-0.000613321749885,1.3632422899928506e-06,1.2662223090913122e-05,-0.0030198702926248,1.520463454082444e-05,-4.2695643522228375e-05,-0.0009004841147741,-0.0004615992329561,-5.832187675665066e-06
1.25,0.0006086662398528,2.1605218058631543e-05,0.0005627179610336,0.0035624241818329,-0.0044662082689184,-0.0058518732475391,6.236888900890412e-06,-0.0065537259686683,-0.0094043027300532,-0.0038130976622103,-0.0011012890883631,-0.0005591558946124,3.840554285705107e-06,2.4970242569695944e-05,-0.0030220693240911,2.496028726832825e-05,-3.5890916307985275e-05,-0.0009186149300422,3.892732695153189e-05,1.6693144784420551e-06
1.5,0.0008567966156941,0.0001354424538697,0.0008866024529896,0.0051396987956542,-0.0047254648657802,-0.0038679023365512,1.241975645543412e-05,-0.0067518600726205,-0.0091466066488995,-0.0038277461696651,-0.0001077876748988,-0.0003980888803249,8.045484882250831e-06,3.8468512003154e-05,-0.002860124790408,3.121813243017144e-05,-3.158225636930892e-05,-0.000944262256313,0.0005351089372247,5.314684327840358e-06
1.75,0.0005422615067338,0.0001711079608405,0.0015853233092305,0.0081944629350088,-0.005122547226422,-0.000180131636681,2.3024827576841232e-05,-0.0078160706187232,-0.0086301872098799,-0.003748518366398,0.0016768608349333,-0.0001288206356898,1.3083160079338484e-05,5.304432905512474e-05,-0.0026862094164428,3.567074095767256e-05,-2.993413282597938e-05,-0.0010050494003967,0.0008668503280626,5.724432964297531e-06
2.0,-0.000373023210755,9.290245869235236e-05,0.0026753760685249,0.0127037187368611,-0.0055760053063897,0.0047363698395033,3.714914266454213e-05,-0.0098831284756274,-0.0080267594382965,-0.0036492561730006,0.0040405992433234,0.0002033034843499,1.849392337904215e-05,6.803801309263219e-05,-0.002609731736151,3.923117183323506e-05,-3.208364204155602e-05,-0.0010991686683545,0.0009459689754635,3.094754464793817e-06
2.25,-0.0016272033636082,-0.0001075443595273,0.0039139571571628,0.01782042596417,-0.0059640423812702,0.0097146462314339,5.176761974396956e-05,-0.0124985620884635,-0.0075993192000328,-0.0036227792179989,0.0064741942212426,0.0005072626340733,2.3695085594226865e-05,8.120659933805066e-05,-0.0026681256880294,4.164006655758343e-05,-4.020672777030712e-05,-0.0011950950704179,0.000746835856955,-2.563033078288539e-06
2.5,-0.0027542065817511,-0.0004039262689031,0.0049102524921428,0.0221517177841248,-0.0061598499934959,0.0132221756425705,6.281552488836426e-05,-0.014831271681864,-0.0075872344591379,-0.0037442463556769,0.0083247624238934,0.000682564671531,2.76270972241052e-05,8.892647165156837e-05,-0.0028267535792101,4.195458085949249e-05,-5.639659496983496e-05,-0.0012538071931698,0.0002686415372501,-1.1739195914194466e-05
2.75,-0.0033700278186372,-0.0007408523438078,0.0053674171692231,0.0245293401272478,-0.0061033814141247,0.0141746939070157,6.729999052396144e-05,-0.0161950647267798,-0.0080757235234414,-0.0040287529215597,0.0091188550552861,0.0006724905108388,2.91617924319419e-05,8.799842657512869e-05,-0.0030126837415181,3.976994989244346e-05,-8.07860128073413e-05,-0.0012572101554181,-0.0004624373592738,-2.5306509467810825e-05
3.0,-0.0034051559419392,-0.0010552381561148,0.0052607815093797,0.0246828912700939,-0.0058427806371517,0.0125991733446702,6.494334616695379e-05,-0.0164461228809514,-0.0089571668716148,-0.0044229089878457,0.0088071127237217,0.0004927367866656,2.7895453991958325e-05,7.766268422547087e-05,-0.0031661956925618,3.588652885166045e-05,-0.000110543157591,-0.0012184887867458,-0.0013575882614244,-4.337359736239686e-05
3.25,-0.0030824040729233,-0.0013034544342416,0.0048098637906789,0.0232712003868538,-0.0055017241835282,0.0095637086662995,5.808799327608873e-05,-0.0159426685590689,-0.0100057581986271,-0.0048397977855698,0.0077437054089666,0.0002143666827432,2.4565433737327937e-05,6.0141039624249695e-05,-0.0032724283780694,3.161906806199383e-05,-0.0001409929420552,-0.0011685964368091,-0.0022879659306469,-6.446748991074754e-05
3.5,-0.0027127395286135,-0.0014754015986888,0.0043090539280042,0.0213525158721115,-0.0051998468739923,0.0064789292695069,5.0121903314422106e-05,-0.0152040460364826,-0.0109893222864248,-0.0052035402318721,0.0064592580606281,-7.648710714275523e-05,2.077447197720504e-05,3.960863147327609e-05,-0.0033526363254691,2.784189609483378e-05,-0.0001678941304959,-0.0011338243511561,-0.0031387566460721,-8.574379612329878e-05
3.75,-0.0025150204579406,-0.0015873352860443,0.0039694976336809,0.0197903049306344,-0.0049940962810544,0.0043595687727369,4.36496849667241e-05,-0.0146089089683093,-0.0117503552585731,-0.0054735933466903,0.0054038396071513,-0.0003121180500478,1.823063020366068e-05,2.042374355292792e-05,-0.0034336370650394,2.492007719277684e-05,-0.0001889214140498,-0.0011222121588257,-0.0038157539390882,-0.0001038008746785
4.0,-0.0025572987265764,-0.0016644178464706,0.0038544302113994,0.0189612712901876,-0.0048793998427566,0.0035043944887258,3.9469176179144445e-05,-0.014298006704268,-0.0122370275487008,-0.0056477331254374,0.0047903583040866,-0.0004606977491966,1.7908878542384328e-05,5.379502565165093e-06,-0.003527036154913,2.3108413698154207e-05,-0.0002038626475522,-0.0011257376746992,-0.0042575733884084,-0.0001162335610375
4.25,-0.002790369446465,-0.0017279592518797,0.0039077541915567,0.0188015609332177,-0.0048227531190553,0.0036317528714524,3.679911422637917e-05,-0.0142307892011149,-0.0124851966077755,-0.0057513015184996,0.0045879113880717,-0.0005270206681008,1.962586760939788e-05,-5.065994768639446e-06,-0.0036277102056193,2.2635752061728383e-05,-0.0002142180256664,-0.0011313972214276,-0.0044904907245803,-0.000123336406603
4.5,-0.0031176790382962,-0.0017914558349764,0.0040291651229899,0.0190253187013711,-0.0047871858884147,0.0042242788756277,3.438081408619014e-05,-0.0142881844264137,-0.0125706017975854,-0.0058185883460866,0.0046279343983296,-0.0005387223300899,2.231610880053816e-05,-1.208814199417819e-05,-0.0037208383305885,2.350679472075828e-05,-0.0002226201702133,-0.0011296874629138,-0.0046416907787279,-0.0001280893378791
4.75,-0.0034576515693034,-0.0018613632720191,0.0041392150244413,0.0193357343681275,-0.0047378931578432,0.0048267122845545,3.1520559909620346e-05,-0.0143558785745964,-0.0125652117534187,-0.0058758953978885,0.0047282928733136,-0.0005290268439987,2.472732089730184e-05,-1.7203480361989394e-05,-0.0037904588109176,2.5417762055669223e-05,-0.0002321642399221,-0.0011167302990711,-0.0048833490831991,-0.0001341959970941
5.0,-0.0037700307568666,-0.001938232461544,0.0042084029992218,0.0195414275057473,-0.0046425560555945,0.005186737403901,2.842671889140694e-05,-0.0143660472264789,-0.0125163413872459,-0.0059335216495974,0.0047670834490668,-0.0005251846017645,2.5980766055754006e-05,-2.151653581816041e-05,-0.003828358105467,2.795856259899268e-05,-0.0002455015326527,-0.0010928432721865,-0.0053558223774318,-0.0001440174551949
5.25,-0.0040506264645676,-0.0020173038096958,0.0042521674002449,0.0195773087428528,-0.0044737276300976,0.0052548851654542,2.589230210509913e-05,-0.0143017875846066,-0.0124453005651325,-0.0059868650090083,0.0046982472776601,-0.0005423529794757,2.572917805574596e-05,-2.561324726689715e-05,-0.0038373672284818,3.0844614329888566e-05,-0.0002635355515301,-0.0010596737759963,-0.0060918259070929,-0.0001576803796841
5.5,-0.0043168310121579,-0.0020909386758764,0.0043016001248738,0.0194638757759126,-0.0042202542934493,0.0051029560342372,2.4743193133573502e-05,-0.0141827075967856,-0.0123586493603347,-0.00602492774957,0.0045269355374334,-0.0005832375734171,2.402980082946292e-05,-2.9692878792191533e-05,-0.0038256804555791,3.376672309360061e-05,-0.0002846126267827,-0.0010179263984776,-0.0069958571615507,-0.0001735733203571
5.75,-0.0045917074631655,-0.0021525227160946,0.004373830375159,0.0192503954640776,-0.0038998863256645,0.0048256837175304,2.538692172650206e-05,-0.0140465567709055,-0.0122641820881334,-0.0060408202965591,0.0042710546373134,-0.000644040654633,2.1243864303187363e-05,-3.36604930147208e-05,-0.003799051635036,3.61234857364661e-05,-0.000305406223036,-0.0009679300274544,-0.0079184797544462,-0.0001898021456502
6.0,-0.0048889298591659,-0.0021968265972544,0.0044643843540378,0.0189792484809722,-0.0035548112411535,0.0044780350242837,2.754557885494633e-05,-0.0139331753261469,-0.0121818318747029,-0.0060358004382331,0.0039351061572264,-0.0007213706126802,1.807378970430617e-05,-3.7259506478830674e-05,-0.0037582930901051,3.72473621978985e-05,-0.0003228986230028,-0.000911857650103,-0.0087356877392283,-0.0002052695411797
6.25,-0.0052069493317804,-0.0022165291736527,0.0045543675988829,0.0186751813536739,-0.0032357368943194,0.0040615280650689,3.022286098070407e-05,-0.0138734222918481,-0.0121439299672431,-0.0060164448654206,0.0035027194190303,-0.0008158877692369,1.5400808646438925e-05,-4.063476544058297e-05,-0.0037023580734173,3.6836542438814526e-05,-0.0003358476553233,-0.0008547118241216,-0.0093692805542098,-0.0002195942529338
6.5,-0.0055310975687155,-0.0022016599069405,0.0046201153456611,0.0183473419873478,-0.0029868045240141,0.0035464637404802,3.2087578851459495e-05,-0.0138776372526318,-0.0121800580301303,-0.0059901880938749,0.0029500496465851,-0.0009307121182103,1.3751293444279558e-05,-4.487092583964382e-05,-0.0036324031698479,3.500348786276037e-05,-0.0003449728182848,-0.0008028753061066,-0.0097959819673507,-0.0002325091618677
6.75,-0.0058373800544498,-0.002144770270615,0.0046482769331509,0.018001881272039,-0.0028245356197186,0.0029162542279028,3.218658432103513e-05,-0.0139202261169123,-0.0122892041130236,-0.0059600250962121,0.0022828229755888,-0.0010625684719582,1.2944137730359929e-05,-5.129240412342233e-05,-0.0035519299761709,3.2151658368868304e-05,-0.0003517683429998,-0.0007603542079038,-0.0100372047590787,-0.0002432805564687
7.0,-0.00610050268439,-0.0020477011034134,0.0046464372783897,0.0176559421612776,-0.002723662220502,0.0022029377618092,3.037351115797205e-05,-0.0139396427220541,-0.0124259357915912,-0.0059214504373494,0.0015630729106852,-0.0011945103416836,1.241317549061658e-05,-6.000233846099388e-05,-0.0034640301482746,2.883149229781974e-05,-0.0003568162879544,-0.0007253024132969,-0.0101045940770888,-0.000250539383366
7.25,-0.0063043637203525,-0.0019255320072344,0.0046329715084665,0.0173369750156889,-0.0026382967391524,0.001477334439962,2.706184720936757e-05,-0.0138718074105641,-0.0125255893061507,-0.0058685858504031,0.0008836552494849,-0.0013041059856686,1.1811399856364944e-05,-6.967472776435422e-05,-0.0033715562067275,2.533743373257926e-05,-0.0003595240260696,-0.0006909501358757,-0.0099863060301205,-0.0002532089133353
7.5,-0.0064462147951194,-0.0018039859533005,0.0046202807416862,0.0170730886968954,-0.0025386537498541,0.0008064623343498,2.277678716591188e-05,-0.0136939545699695,-0.0125491416449709,-0.0058048498464052,0.000313251180392,-0.0013811323108936,1.1266722825286024e-05,-7.884230583344055e-05,-0.003280038281841,2.142032387634836e-05,-0.0003595760338561,-0.0006505458015347,-0.0097072758649818,-0.0002518034293189
7.75,-0.0065339473598572,-0.0017083238980208,0.0046133670740091,0.0168879166931191,-0.002419548549078,0.0002236549747386,1.8101034579442976e-05,-0.0134376271554168,-0.0125046894333063,-0.0057447381887419,-0.0001327824247072,-0.0014353579457347,1.1224789338253429e-05,-8.695865847406544e-05,-0.0031977381040299,1.657665424964181e-05,-0.0003580451423639,-0.0006015540343929,-0.0093712202853924,-0.0002484348176222
8.0,-0.0065794387435275,-0.0016494387516908,0.0046190346291506,0.016796585962759,-0.002280576969332,-0.0002748359983573,1.3811481736182904e-05,-0.0131621104667394,-0.0124321893259401,-0.0057044844146822,-0.0004830973212813,-0.0014893884628907,1.2053779601225455e-05,-9.444637606286212e-05,-0.0031330365868793,1.0556645274679796e-05,-0.0003570346552117,-0.0005465187630276,-0.0091403716142319,-0.0002456543998371
8.25,-0.0065897570927324,-0.0016177605704102,0.0046521857402713,0.0167996545510872,-0.0021049320581356,-0.0007195785294623,1.0684825656379803e-05,-0.012914969116627,-0.0123728633660664,-0.0056911034822304,-0.0007829506491065,-0.0015654227935634,1.3542530972197676e-05,-0.0001022564153373,-0.0030926989077303,3.6722600529711486e-06,-0.0003584888881105,-0.000491072291264,-0.0091685926744419,-0.000245259278127
